block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
28916243,1764814662000,29,21,0,0,21,21,593,0.9965
28916244,1764814668000,21,29,0,0,29,29,593,0.9967
28916245,1764814674000,1,0,0,0,0,0,209,0
28916246,1764814680000,30,22,0,0,22,22,593,0.9968
28916247,1764814686000,26,30,0,0,30,30,593,0.9967
28916248,1764814692000,24,26,0,0,26,26,593,0.9966
28916249,1764814698000,25,24,0,0,24,24,593,0.9966
28916250,1764814704000,24,25,0,0,25,25,593,0.996
28916251,1764814710000,27,24,0,0,24,24,593,0.9967
28916252,1764814716000,25,27,0,0,27,27,592,0.9965
28916253,1764814722000,30,25,0,0,25,25,593,0.9968
28916254,1764814728000,22,30,0,0,30,30,593,0.9961
28916255,1764814734000,29,22,0,0,22,22,592,0.9966
28916256,1764814740000,20,29,0,0,29,29,593,0.9966
28916257,1764814746000,29,20,0,0,20,20,593,0.9968
28916258,1764814752000,22,29,0,0,29,29,593,0.9966
28916259,1764814758000,30,22,0,0,22,22,593,0.9968
28916260,1764814764000,18,30,0,0,30,30,593,0.9962
28916261,1764814770000,30,18,0,0,18,18,593,0.9965
28916262,1764814776000,22,30,0,0,30,30,593,0.9966
28916263,1764814782000,31,22,0,0,22,22,593,0.9963
28916264,1764814788000,19,31,0,0,31,31,591,0.9966
28916265,1764814794000,28,19,0,0,19,19,593,0.9964
28916266,1764814800000,16,28,0,0,28,28,593,0.9969
28916267,1764814806000,32,16,0,0,16,16,593,0.9966
28916268,1764814812000,17,32,0,0,32,32,593,0.9967
28916269,1764814818000,29,17,0,0,17,17,592,0.9965
28916270,1764814824000,21,29,0,0,29,29,593,0.9968
28916271,1764814830000,32,21,0,0,21,21,593,0.9967
28916272,1764814836000,20,32,0,0,32,32,593,0.9969
28916273,1764814842000,29,20,0,0,20,20,593,0.997
28916274,1764814848000,20,29,0,0,29,29,593,0.9966
28916275,1764814854000,33,20,0,0,20,20,593,0.9966
28916276,1764814860000,20,33,0,0,33,33,593,0.9967
28916277,1764814866000,30,20,0,0,20,20,593,0.9967
28916278,1764814872000,19,30,0,0,30,30,593,0.9965
28916279,1764814878000,29,19,0,0,19,19,593,0.9966
28916280,1764814884000,20,29,0,0,29,29,592,0.9969
28916281,1764814890000,29,20,0,0,20,20,593,0.9968
28916282,1764814896000,23,29,0,0,29,29,593,0.9966
28916283,1764814902000,31,23,0,0,23,23,593,0.9968
28916284,1764814908000,21,31,0,0,31,31,593,0.9967
28916285,1764814914000,34,21,0,0,21,21,593,0.9965
28916286,1764814920000,23,34,0,0,34,34,593,0.9967
28916287,1764814926000,29,23,0,0,23,23,593,0.9967
28916288,1764814932000,22,29,0,0,29,29,593,0.9967
28916289,1764814938000,28,22,0,0,22,22,593,0.9969
28916290,1764814944000,20,28,0,0,28,28,593,0.9969
28916291,1764814950000,33,20,0,0,20,20,593,0.9966
28916292,1764814956000,21,33,0,0,33,33,593,0.9966
28916293,1764814962000,31,21,0,0,21,21,593,0.9953
28916294,1764814968000,22,31,0,0,31,31,593,0.9968
28916295,1764814974000,34,22,0,0,22,22,593,0.9968
28916296,1764814980000,20,34,0,0,34,34,593,0.9967
28916297,1764814986000,29,20,0,0,20,20,593,0.997
28916298,1764814992000,18,29,0,0,29,29,593,0.9963
28916299,1764814998000,31,18,0,0,18,18,593,0.9967
28916300,1764815004000,20,31,0,0,31,31,593,0.9947
28916301,1764815010000,33,20,0,0,20,20,593,0.9968
28916302,1764815016000,19,33,0,0,33,33,593,0.9966
28916303,1764815022000,33,19,0,0,19,19,593,0.9964
28916304,1764815028000,21,33,0,0,33,33,593,0.9948
28916305,1764815034000,32,21,0,0,21,21,593,0.9958
28916306,1764815040000,21,32,0,0,32,32,593,0.9963
28916307,1764815046000,34,21,0,0,21,21,593,0.9965
28916308,1764815052000,20,34,0,0,34,34,593,0.9966
28916309,1764815058000,35,20,0,0,20,20,593,0.9965
28916310,1764815064000,21,35,0,0,35,35,593,0.9955
28916311,1764815070000,33,21,0,0,21,21,593,0.9961
28916312,1764815076000,19,33,0,0,33,33,593,0.9966
28916313,1764815082000,28,19,0,0,19,19,593,0.9964
28916314,1764815088000,19,28,0,0,28,28,593,0.9967
28916315,1764815094000,33,19,0,0,19,19,593,0.9957
28916316,1764815100000,22,33,0,0,33,33,593,0.9964
28916317,1764815106000,29,22,0,0,22,22,593,0.9966
28916318,1764815112000,20,29,0,0,29,29,593,0.9967
28916319,1764815118000,33,20,0,0,20,20,593,0.9967
28916320,1764815124000,20,33,0,0,33,33,592,0.996
28916321,1764815130000,33,20,0,0,20,20,593,0.9966
28916322,1764815136000,19,33,0,0,33,33,593,0.9965
28916323,1764815142000,31,19,0,0,19,19,593,0.995
28916324,1764815148000,20,31,0,0,31,31,593,0.9954
28916325,1764815154000,34,20,0,0,20,20,593,0.9959
28916326,1764815160000,18,34,0,0,34,34,593,0.9959
28916327,1764815166000,29,18,0,0,18,18,593,0.9946
28916328,1764815172000,19,29,0,0,29,29,593,0.9963
28916329,1764815178000,31,19,0,0,19,19,593,0.9963
28916330,1764815184000,22,31,0,0,31,31,593,0.9958
28916331,1764815190000,32,22,0,0,22,22,593,0.9959
28916332,1764815196000,18,32,0,0,32,32,593,0.9954
28916333,1764815202000,31,18,0,0,18,18,593,0.996
28916334,1764815208000,21,31,0,0,31,31,593,0.9953
28916335,1764815214000,31,21,0,0,21,21,593,0.9956
28916336,1764815220000,22,31,0,0,31,31,593,0.9961
28916337,1764815226000,28,22,0,0,22,22,593,0.996
28916338,1764815232000,27,28,0,0,28,28,593,0.9964
28916339,1764815238000,27,27,0,0,27,27,593,0.9966
28916340,1764815244000,26,27,0,0,27,27,593,0.9942
28916341,1764815250000,28,26,0,0,26,26,592,0.9974
28916342,1764815256000,28,28,0,0,28,28,593,0.9958
28916343,1764815262000,25,28,0,0,28,28,593,0.9968
28916344,1764815268000,28,25,0,0,25,25,593,0.9912
28916345,1764815274000,22,28,0,0,28,28,593,0.994
28916346,1764815280000,0,22,0,0,22,22,593,0.9946
28916347,1764815286000,36,0,0,0,0,0,593,0
28916348,1764815292000,18,36,0,0,36,36,593,0.9894
28916349,1764815298000,32,18,0,0,18,18,593,0.9938
28916350,1764815304000,21,32,0,0,32,32,593,0.9952
28916351,1764815310000,33,21,0,0,21,21,593,0.9938
28916352,1764815316000,20,33,0,0,33,33,593,0.9958
28916353,1764815322000,29,20,0,0,20,20,593,0.9959
28916354,1764815328000,24,29,0,0,29,29,593,0.9963
28916355,1764815334000,28,24,0,0,24,24,593,0.9956
28916356,1764815340000,22,28,0,0,28,28,593,0.9957
28916357,1764815346000,30,22,0,0,22,22,593,0.9942
28916358,1764815352000,24,30,0,0,30,30,593,0.9936
28916359,1764815358000,29,24,0,0,24,24,593,0.9944
28916360,1764815364000,20,29,0,0,29,29,593,0.9944
28916361,1764815370000,26,20,0,0,20,20,593,0.995
28916362,1764815376000,25,26,0,0,26,26,593,0.9948
28916363,1764815382000,28,25,0,0,25,25,593,0.9949
28916364,1764815388000,25,28,0,0,28,28,593,0.9948
28916365,1764815394000,27,25,0,0,25,25,593,0.9953
28916366,1764815400000,22,27,0,0,27,27,593,0.996
28916367,1764815406000,25,22,0,0,22,22,593,0.9966
28916368,1764815412000,24,25,0,0,25,25,592,0.9959
28916369,1764815418000,27,24,0,0,24,24,593,0.996
28916370,1764815424000,23,27,0,0,27,27,593,0.9961
28916371,1764815430000,23,23,0,0,23,23,592,0.996
28916372,1764815436000,23,23,0,0,23,23,593,0.9965
28916373,1764815442000,25,23,0,0,23,23,592,0.9965
28916374,1764815448000,27,25,0,0,25,25,593,0.9964
28916375,1764815454000,0,27,0,0,27,27,593,0.9965
28916376,1764815460000,34,0,0,0,0,0,593,0
28916377,1764815466000,18,34,0,0,34,34,593,0.9966
28916378,1764815472000,38,18,0,0,18,18,593,0.9944
28916379,1764815478000,16,38,0,0,38,38,593,0.9948
28916380,1764815484000,32,16,0,0,16,16,593,0.9959
28916381,1764815490000,18,32,0,0,32,32,593,0.9952
28916382,1764815496000,33,18,0,0,18,18,593,0.9929
28916383,1764815502000,19,33,0,0,33,33,593,0.9959
28916384,1764815508000,33,19,0,0,19,19,593,0.9962
28916385,1764815514000,18,33,0,0,33,33,593,0.9962
28916386,1764815520000,38,18,0,0,18,18,593,0.9964
28916387,1764815526000,18,38,0,0,38,38,593,0.9953
