block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29218643,1766642916000,24,30,0,0,30,30,596,1
29218644,1766642922000,29,24,0,0,24,24,596,0.999
29218645,1766642928000,25,29,0,0,29,29,596,0.9998
29218646,1766642934000,30,25,0,0,25,25,596,0.9999
29218647,1766642940000,26,30,0,0,30,30,596,0.9997
29218648,1766642946000,27,26,0,0,26,26,596,0.9994
29218649,1766642952000,23,27,0,0,27,27,596,0.9993
29218650,1766642958000,29,23,0,0,23,23,596,0.9992
29218651,1766642964000,24,29,0,0,29,29,596,0.9992
29218652,1766642970000,27,24,0,0,24,24,596,0.9994
29218653,1766642976000,25,27,0,0,27,27,596,0.9993
29218654,1766642982000,29,25,0,0,25,25,596,0.9996
29218655,1766642988000,26,29,0,0,29,29,596,0.9991
29218656,1766642994000,29,26,0,0,26,26,596,0.9997
29218657,1766643000000,25,29,0,0,29,29,595,0.9993
29218658,1766643006000,28,25,0,0,25,25,596,0.9997
29218659,1766643012000,26,28,0,0,28,28,596,0.9995
29218660,1766643018000,26,26,0,0,26,26,596,0.9997
29218661,1766643024000,23,26,0,0,26,26,596,0.9997
29218662,1766643030000,30,23,0,0,23,23,596,0.9999
29218663,1766643036000,25,30,0,0,30,30,596,0.9995
29218664,1766643042000,26,25,0,0,25,25,596,0.9996
29218665,1766643048000,26,26,0,0,26,26,596,0.9999
29218666,1766643054000,30,26,0,0,26,26,596,0.9997
29218667,1766643060000,24,30,0,0,30,30,596,0.9998
29218668,1766643066000,26,24,0,0,24,24,596,0.9993
29218669,1766643072000,25,26,0,0,26,26,596,0.9996
29218670,1766643078000,29,25,0,0,25,25,596,0.9994
29218671,1766643084000,24,29,0,0,29,29,596,0.9995
29218672,1766643090000,30,24,0,0,24,24,596,0.9994
29218673,1766643096000,24,30,0,0,30,30,596,0.9998
29218674,1766643102000,31,24,0,0,24,24,596,0.9995
29218675,1766643108000,22,31,0,0,31,31,596,0.9994
29218676,1766643114000,27,22,0,0,22,22,596,0.9998
29218677,1766643120000,24,27,0,0,27,27,596,0.9999
29218678,1766643126000,28,24,0,0,24,24,596,1
29218679,1766643132000,21,28,0,0,28,28,596,0.9999
29218680,1766643138000,31,21,0,0,21,21,596,0.9993
29218681,1766643144000,25,31,0,0,31,31,596,0.9998
29218682,1766643150000,29,25,0,0,25,25,596,0.9997
29218683,1766643156000,22,29,0,0,29,29,596,0.9996
29218684,1766643162000,28,22,0,0,22,22,596,0.9996
