block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
28741824,1763756304001,22,33,0,0,33,33,593,0.998
28741825,1763756310001,33,22,0,0,22,22,593,0.9961
28741826,1763756316001,21,33,0,0,33,33,593,0.9982
28741827,1763756322001,33,21,0,0,21,21,593,0.998
28741828,1763756328001,21,33,0,0,33,33,593,0.998
28741829,1763756334001,33,21,0,0,21,21,593,0.9978
28741830,1763756340001,22,33,0,0,33,33,592,0.9979
28741831,1763756346001,31,22,0,0,22,22,593,0.9975
28741832,1763756352001,21,31,0,0,31,31,593,0.9981
28741833,1763756358001,32,21,0,0,21,21,587,0.9975
28741834,1763756364001,21,32,0,0,32,32,593,0.9982
28741835,1763756370001,31,21,0,0,21,21,593,0.9974
28741836,1763756376001,22,31,0,0,31,31,593,0.9978
28741837,1763756382001,30,22,0,0,22,22,593,0.9979
28741838,1763756388001,21,30,0,0,30,30,593,0.9976
28741839,1763756394001,29,21,0,0,21,21,593,0.9981
28741840,1763756400001,20,29,0,0,29,29,593,0.997
28741841,1763756406001,31,20,0,0,20,20,593,0.9971
28741842,1763756412001,18,31,0,0,31,31,593,0.9979
28741843,1763756418001,31,18,0,0,18,18,593,0.9963
28741844,1763756424001,21,31,0,0,31,31,593,0.9976
28741845,1763756430001,33,21,0,0,21,21,593,0.9977
28741846,1763756436001,19,33,0,0,33,33,593,0.9979
28741847,1763756442001,30,19,0,0,19,19,593,0.9978
28741848,1763756448001,21,30,0,0,30,30,593,0.998
28741849,1763756454001,30,21,0,0,21,21,592,0.9977
28741850,1763756460001,20,30,0,0,30,30,593,0.9975
28741851,1763756466001,30,20,0,0,20,20,593,0.9979
28741852,1763756472001,27,30,0,0,30,30,593,0.9976
28741853,1763756478001,29,27,0,0,27,27,593,0.9977
28741854,1763756484001,22,29,0,0,29,29,593,0.9969
28741855,1763756490001,26,22,0,0,22,22,593,0.9981
28741856,1763756496001,27,26,0,0,26,26,593,0.9979
28741857,1763756502001,25,27,0,0,27,27,593,0.9979
28741858,1763756508001,28,25,0,0,25,25,593,0.9979
28741859,1763756514001,27,28,0,0,28,28,593,0.9978
28741860,1763756520001,27,27,0,0,27,27,593,0.9968
28741861,1763756526001,23,27,0,0,27,27,593,0.9976
28741862,1763756532001,0,23,0,0,23,23,593,0.9979
28741863,1763756538001,33,0,0,0,0,0,593,0
28741864,1763756544001,20,33,0,0,33,33,593,0.9975
28741865,1763756550001,29,20,0,0,20,20,593,0.9977
28741866,1763756556001,21,29,0,0,29,29,593,0.9976
28741867,1763756562001,27,21,0,0,21,21,593,0.9968
28741868,1763756568001,27,27,0,0,27,27,593,0.9981
28741869,1763756574001,27,27,0,0,27,27,592,0.9974
28741870,1763756580001,24,27,0,0,27,27,593,0.9973
28741871,1763756586001,27,24,0,0,24,24,593,0.9978
28741872,1763756592001,24,27,0,0,27,27,593,0.9976
28741873,1763756598001,29,24,0,0,24,24,593,0.9979
28741874,1763756604001,24,29,0,0,29,29,593,0.9981
28741875,1763756610001,27,24,0,0,24,24,593,0.9978
28741876,1763756616001,26,27,0,0,27,27,592,0.9954
28741877,1763756622001,28,26,0,0,26,26,593,0.9981
28741878,1763756628001,26,28,0,0,28,28,593,0.998
28741879,1763756634001,26,26,0,0,26,26,593,0.9972
28741880,1763756640001,27,26,0,0,26,26,593,0.9973
28741881,1763756646001,24,27,0,0,27,27,593,0.9978
28741882,1763756652001,29,24,0,0,24,24,593,0.9977
28741883,1763756658001,26,29,0,0,29,29,593,0.9976
28741884,1763756664001,28,26,0,0,26,26,593,0.9977
28741885,1763756670001,27,28,0,0,28,28,593,0.998
28741886,1763756676001,27,27,0,0,27,27,592,0.9979
28741887,1763756682001,26,27,0,0,27,27,593,0.9978
28741888,1763756688001,30,26,0,0,26,26,593,0.9968
28741889,1763756694001,27,30,0,0,30,30,593,0.9977
28741890,1763756700001,27,27,0,0,27,27,593,0.9978
28741891,1763756706001,27,27,0,0,27,27,593,0.9974
28741892,1763756712001,27,27,0,0,27,27,593,0.9971
28741893,1763756718001,29,27,0,0,27,27,593,0.9981
28741894,1763756724001,25,29,0,0,29,29,593,0.998
28741895,1763756730001,29,25,0,0,25,25,593,0.9972
28741896,1763756736001,26,29,0,0,29,29,593,0.9972
28741897,1763756742001,27,26,0,0,26,26,593,0.9979
28741898,1763756748001,27,27,0,0,27,27,593,0.9979
28741899,1763756754001,25,27,0,0,27,27,593,0.998
28741900,1763756760001,28,25,0,0,25,25,593,0.9974
28741901,1763756766001,26,28,0,0,28,28,593,0.998
28741902,1763756772001,26,26,0,0,26,26,593,0.9959
28741903,1763756778001,31,26,0,0,26,26,593,0.9979
28741904,1763756784001,23,31,0,0,31,31,593,0.9979
28741905,1763756790001,29,23,0,0,23,23,593,0.9977
28741906,1763756796001,21,29,0,0,29,29,593,0.9978
28741907,1763756802001,32,21,0,0,21,21,593,0.9976
28741908,1763756808001,22,32,0,0,32,32,593,0.9975
28741909,1763756814001,29,22,0,0,22,22,593,0.9959
28741910,1763756820001,20,29,0,0,29,29,593,0.9967
28741911,1763756826001,33,20,0,0,20,20,593,0.9966
28741912,1763756832001,23,33,0,0,33,33,593,0.9978
28741913,1763756838001,29,23,0,0,23,23,593,0.9979
28741914,1763756844001,21,29,0,0,29,29,593,0.9973
28741915,1763756850001,30,21,0,0,21,21,593,0.9977
28741916,1763756856001,20,30,0,0,30,30,593,0.9978
28741917,1763756862001,28,20,0,0,20,20,593,0.998
28741918,1763756868001,22,28,0,0,28,28,593,0.9979
28741919,1763756874001,29,22,0,0,22,22,593,0.9979
28741920,1763756880001,19,29,0,0,29,29,593,0.9962
28741921,1763756886001,30,19,0,0,19,19,593,0.9981
28741922,1763756892001,18,30,0,0,30,30,593,0.9979
28741923,1763756898001,33,18,0,0,18,18,593,0.9976
28741924,1763756904001,17,33,0,0,33,33,593,0.9981
28741925,1763756910001,26,17,0,0,17,17,592,0.9978
28741926,1763756916001,19,26,0,0,26,26,593,0.9979
28741927,1763756922001,33,19,0,0,19,19,593,0.998
28741928,1763756928001,20,33,0,0,33,33,593,0.9981
28741929,1763756934001,29,20,0,0,20,20,592,0.9982
28741930,1763756940001,22,29,0,0,29,29,593,0.9972
28741931,1763756946001,32,22,0,0,22,22,593,0.998
28741932,1763756952001,23,32,0,0,32,32,593,0.9977
28741933,1763756958001,27,23,0,0,23,23,593,0.9978
28741934,1763756964001,26,27,0,0,27,27,593,0.9977
28741935,1763756970001,27,26,0,0,26,26,593,0.9981
28741936,1763756976001,27,27,0,0,27,27,593,0.9977
28741937,1763756982001,27,27,0,0,27,27,593,0.9974
28741938,1763756988001,24,27,0,0,27,27,593,0.9966
28741939,1763756994001,27,24,0,0,24,24,593,0.9976
28741940,1763757000001,25,27,0,0,27,27,592,0.9973
28741941,1763757006001,26,25,0,0,25,25,593,0.9982
28741942,1763757012001,27,26,0,0,26,26,593,0.9977
28741943,1763757018001,27,27,0,0,27,27,593,0.998
28741944,1763757024001,25,27,0,0,27,27,593,0.9981
28741945,1763757030001,24,25,0,0,25,25,591,0.9981
28741946,1763757036001,28,24,0,0,24,24,593,0.9978
28741947,1763757042001,23,28,0,0,28,28,593,0.9979
28741948,1763757048001,27,23,0,0,23,23,593,0.9976
28741949,1763757054001,25,27,0,0,27,27,593,0.9983
28741950,1763757060001,30,25,0,0,25,25,593,0.9976
28741951,1763757066001,22,30,0,0,30,30,593,0.9982
28741952,1763757072001,30,22,0,0,22,22,593,0.9978
28741953,1763757078001,25,30,0,0,30,30,593,0.9979
28741954,1763757084001,29,25,0,0,25,25,593,0.998
28741955,1763757090001,23,29,0,0,29,29,593,0.998
28741956,1763757096001,29,23,0,0,23,23,593,0.9976
28741957,1763757102001,23,29,0,0,29,29,593,0.9979
28741958,1763757108001,30,23,0,0,23,23,593,0.9968
28741959,1763757114001,22,30,0,0,30,30,593,0.997
28741960,1763757120001,31,22,0,0,22,22,593,0.994
28741961,1763757126001,22,31,0,0,31,31,593,0.9967
28741962,1763757132001,31,22,0,0,22,22,592,0.9958
28741963,1763757138001,21,31,0,0,31,31,593,0.9976
28741964,1763757144001,30,21,0,0,21,21,593,0.9976
28741965,1763757150001,23,30,0,0,30,30,593,0.9963
28741966,1763757156001,30,23,0,0,23,23,593,0.9978
28741967,1763757162001,23,30,0,0,30,30,593,0.9976
28741968,1763757168001,32,23,0,0,23,23,593,0.9973
28741969,1763757174001,23,32,0,0,32,32,593,0.9967
28741970,1763757180001,31,23,0,0,23,23,593,0.9962
28741971,1763757186001,22,31,0,0,31,31,593,0.9974
28741972,1763757192001,26,22,0,0,22,22,593,0.9982
28741973,1763757198001,24,26,0,0,26,26,593,0.9981
28741974,1763757204001,26,24,0,0,24,24,593,0.9981
