block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
28973843,1765163574001,29,26,0,0,26,26,593,0.9978
28973844,1765163580001,25,29,0,0,29,29,593,0.9977
28973845,1765163586001,24,25,0,0,25,25,593,0.997
28973846,1765163592001,25,24,0,0,24,24,593,0.998
28973847,1765163598001,26,25,0,0,25,25,593,0.998
28973848,1765163604001,25,26,0,0,26,26,593,0.9981
28973849,1765163610001,27,25,0,0,25,25,593,0.9979
28973850,1765163616001,27,27,0,0,27,27,593,0.9979
28973851,1765163622001,26,27,0,0,27,27,593,0.9978
28973852,1765163628001,26,26,0,0,26,26,592,0.9979
28973853,1765163634001,27,26,0,0,26,26,593,0.9976
28973854,1765163640001,26,27,0,0,27,27,593,0.9979
28973855,1765163646001,28,26,0,0,26,26,593,0.9976
28973856,1765163652001,25,28,0,0,28,28,593,0.9971
28973857,1765163658001,26,25,0,0,25,25,593,0.9963
28973858,1765163664001,25,26,0,0,26,26,593,0.997
28973859,1765163670001,28,25,0,0,25,25,593,0.998
28973860,1765163676001,26,28,0,0,28,28,593,0.9978
28973861,1765163682001,25,26,0,0,26,26,593,0.998
28973862,1765163688001,28,25,0,0,25,25,593,0.9968
28973863,1765163694001,27,28,0,0,28,28,593,0.9978
28973864,1765163700001,29,27,0,0,27,27,593,0.9974
28973865,1765163706001,24,29,0,0,29,29,593,0.9983
28973866,1765163712001,28,24,0,0,24,24,593,0.998
28973867,1765163718001,28,28,0,0,28,28,593,0.9982
28973868,1765163724001,28,28,0,0,28,28,593,0.998
28973869,1765163730001,24,28,0,0,28,28,593,0.9981
28973870,1765163736001,27,24,0,0,24,24,593,0.9978
28973871,1765163742001,25,27,0,0,27,27,593,0.9978
28973872,1765163748001,27,25,0,0,25,25,593,0.9982
28973873,1765163754001,26,27,0,0,27,27,593,0.9979
28973874,1765163760001,28,26,0,0,26,26,592,0.9981
28973875,1765163766001,22,28,0,0,28,28,593,0.9981
28973876,1765163772001,24,22,0,0,22,22,593,0.9982
28973877,1765163778001,27,24,0,0,24,24,593,0.9982
28973878,1765163784001,24,27,0,0,27,27,592,0.9982
28973879,1765163790001,27,24,0,0,24,24,593,0.998
28973880,1765163796001,25,27,0,0,27,27,593,0.9981
28973881,1765163802001,24,25,0,0,25,25,593,0.998
28973882,1765163808001,26,24,0,0,24,24,593,0.9982
28973883,1765163814001,29,26,0,0,26,26,593,0.9977
28973884,1765163820001,24,29,0,0,29,29,593,0.9981
28973885,1765163826001,24,24,0,0,24,24,593,0.9978
28973886,1765163832001,28,24,0,0,24,24,593,0.9983
28973887,1765163838001,26,28,0,0,28,28,593,0.9978
28973888,1765163844001,29,26,0,0,26,26,593,0.9981
28973889,1765163850001,23,29,0,0,29,29,593,0.9981
28973890,1765163856001,27,23,0,0,23,23,593,0.9979
28973891,1765163862001,26,27,0,0,27,27,593,0.9981
28973892,1765163868001,25,26,0,0,26,26,593,0.9978
28973893,1765163874001,26,25,0,0,25,25,593,0.998
28973894,1765163880001,25,26,0,0,26,26,593,0.9979
28973895,1765163886001,23,25,0,0,25,25,593,0.9957
28973896,1765163892001,23,23,0,0,23,23,593,0.9971
28973897,1765163898001,28,23,0,0,23,23,593,0.9979
28973898,1765163904001,23,28,0,0,28,28,593,0.998
28973899,1765163910001,27,23,0,0,23,23,593,0.9978
28973900,1765163916001,22,27,0,0,27,27,593,0.9979
28973901,1765163922001,26,22,0,0,22,22,593,0.9977
28973902,1765163928001,22,26,0,0,26,26,593,0.998
28973903,1765163934001,29,22,0,0,22,22,593,0.9967
28973904,1765163940001,23,29,0,0,29,29,593,0.9974
28973905,1765163946001,27,23,0,0,23,23,593,0.9971
28973906,1765163952001,21,27,0,0,27,27,593,0.9978
28973907,1765163958001,29,21,0,0,21,21,593,0.9957
28973908,1765163964001,22,29,0,0,29,29,593,0.9976
28973909,1765163970001,29,22,0,0,22,22,593,0.9962
28973910,1765163976001,22,29,0,0,29,29,593,0.9974
