block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29506643,1768381416000,19,36,0,0,36,36,596,0.997
29506644,1768381422000,33,19,0,0,19,19,596,0.9987
29506645,1768381428000,19,33,0,0,33,33,596,0.9995
29506646,1768381434000,36,19,0,0,19,19,596,0.9985
29506647,1768381440000,18,36,0,0,36,36,596,0.9993
29506648,1768381446000,34,18,0,0,18,18,596,0.9988
29506649,1768381452000,20,34,0,0,34,34,596,0.9987
29506650,1768381458000,32,20,0,0,20,20,596,0.9993
29506651,1768381464000,20,32,0,0,32,32,596,0.9992
29506652,1768381470000,32,20,0,0,20,20,595,0.9986
29506653,1768381476000,20,32,0,0,32,32,596,0.9992
29506654,1768381482000,33,20,0,0,20,20,596,0.9983
29506655,1768381488000,20,33,0,0,33,33,595,0.9992
29506656,1768381494000,33,20,0,0,20,20,596,0.9982
29506657,1768381500000,20,33,0,0,33,33,596,0.9986
29506658,1768381506000,32,20,0,0,20,20,596,0.9987
29506659,1768381512000,21,32,0,0,32,32,596,0.9985
29506660,1768381518000,31,21,0,0,21,21,596,0.9996
29506661,1768381524000,19,31,0,0,31,31,596,0.9983
29506662,1768381530000,32,19,0,0,19,19,596,0.9986
29506663,1768381536000,25,32,0,0,32,32,596,0.9979
29506664,1768381542000,28,25,0,0,25,25,596,0.9985
29506665,1768381548000,24,28,0,0,28,28,595,0.998
29506666,1768381554000,31,24,0,0,24,24,596,0.999
29506667,1768381560000,21,31,0,0,31,31,596,0.9988
29506668,1768381566000,26,21,0,0,21,21,596,0.9993
29506669,1768381572000,24,26,0,0,26,26,596,0.9995
29506670,1768381578000,27,24,0,0,24,24,595,0.9993
29506671,1768381584000,26,27,0,0,27,27,596,0.9984
29506672,1768381590000,26,26,0,0,26,26,595,0.9997
29506673,1768381596000,27,26,0,0,26,26,595,0.9992
29506674,1768381602000,28,27,0,0,27,27,595,0.9996
29506675,1768381608000,27,28,0,0,28,28,595,0.9989
29506676,1768381614000,27,27,0,0,27,27,596,0.9993
29506677,1768381620000,23,27,0,0,27,27,596,0.9986
29506678,1768381626000,25,23,0,0,23,23,596,0.9996
29506679,1768381632000,26,25,0,0,25,25,596,0.9978
29506680,1768381638000,25,26,0,0,26,26,596,0.9994
29506681,1768381644000,27,25,0,0,25,25,596,0.9991
29506682,1768381650000,24,27,0,0,27,27,596,0.9996
29506683,1768381656000,26,24,0,0,24,24,596,0.999
29506684,1768381662000,26,26,0,0,26,26,596,0.999
29506685,1768381668000,26,26,0,0,26,26,596,0.999
29506686,1768381674000,24,26,0,0,26,26,596,0.9997
29506687,1768381680000,26,24,0,0,24,24,596,0.9995
29506688,1768381686000,26,26,0,0,26,26,596,0.9993
29506689,1768381692000,28,26,0,0,26,26,596,0.998
29506690,1768381698000,29,28,0,0,28,28,596,0.9995
29506691,1768381704000,21,29,0,0,29,29,596,0.9994
29506692,1768381710000,31,21,0,0,21,21,596,0.9985
29506693,1768381716000,23,31,0,0,31,31,596,0.999
29506694,1768381722000,33,23,0,0,23,23,596,0.999
29506695,1768381728000,22,33,0,0,33,33,596,0.9995
29506696,1768381734000,31,22,0,0,22,22,596,0.9979
29506697,1768381740000,20,31,0,0,31,31,596,0.999
29506698,1768381746000,30,20,0,0,20,20,596,0.9991
29506699,1768381752000,24,30,0,0,30,30,596,0.9991
29506700,1768381758000,31,24,0,0,24,24,596,0.9984
29506701,1768381764000,0,31,0,0,31,31,596,0.9995
29506702,1768381770000,35,0,0,0,0,0,596,0
29506703,1768381776000,19,35,0,0,35,35,596,0.9991
29506704,1768381782000,36,19,0,0,19,19,596,0.9988
29506705,1768381788000,18,36,0,0,36,36,596,0.9994
29506706,1768381794000,31,18,0,0,18,18,595,0.9993
29506707,1768381800000,18,31,0,0,31,31,596,0.9995
29506708,1768381806000,32,18,0,0,18,18,595,0.9983
29506709,1768381812000,20,32,0,0,32,32,596,0.999
29506710,1768381818000,32,20,0,0,20,20,596,0.9992
29506711,1768381824000,18,32,0,0,32,32,596,0.9992
29506712,1768381830000,32,18,0,0,18,18,596,0.9996
29506713,1768381836000,20,32,0,0,32,32,596,0.9992
29506714,1768381842000,32,20,0,0,20,20,596,0.9982
29506715,1768381848000,19,32,0,0,32,32,596,0.9995
29506716,1768381854000,27,19,0,0,19,19,596,0.9993
29506717,1768381860000,23,27,0,0,27,27,596,0.9993
29506718,1768381866000,31,23,0,0,23,23,595,0.9994
29506719,1768381872000,21,31,0,0,31,31,596,0.9984
