block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29463443,1768120824000,21,30,0,0,30,30,596,0.9994
29463444,1768120830000,30,21,0,0,21,21,596,0.999
29463445,1768120836000,20,30,0,0,30,30,596,0.9999
29463446,1768120842000,28,20,0,0,20,20,596,0.9989
29463447,1768120848000,18,28,0,0,28,28,596,0.9994
29463448,1768120854000,31,18,0,0,18,18,596,0.9985
29463449,1768120860000,21,31,0,0,31,31,596,0.9979
29463450,1768120866000,31,21,0,0,21,21,596,0.9991
29463451,1768120872000,21,31,0,0,31,31,596,0.9991
29463452,1768120878000,31,21,0,0,21,21,596,0.9994
29463453,1768120884000,20,31,0,0,31,31,596,0.9988
29463454,1768120890000,29,20,0,0,20,20,595,0.9998
29463455,1768120896000,17,29,0,0,29,29,596,0.9994
29463456,1768120902000,28,17,0,0,17,17,596,0.9993
29463457,1768120908000,20,28,0,0,28,28,596,0.9995
29463458,1768120914000,33,20,0,0,20,20,596,0.9987
29463459,1768120920000,20,33,0,0,33,33,596,0.9983
29463460,1768120926000,29,20,0,0,20,20,596,0.9987
29463461,1768120932000,20,29,0,0,29,29,596,0.9976
29463462,1768120938000,27,20,0,0,20,20,596,0.9969
29463463,1768120944000,21,27,0,0,27,27,596,0.9975
29463464,1768120950000,31,21,0,0,21,21,596,0.9974
29463465,1768120956000,20,31,0,0,31,31,596,0.9984
29463466,1768120962000,32,20,0,0,20,20,596,0.9987
29463467,1768120968000,19,32,0,0,32,32,596,0.9979
29463468,1768120974000,29,19,0,0,19,19,596,0.998
29463469,1768120980000,19,29,0,0,29,29,596,0.9976
29463470,1768120986000,27,19,0,0,19,19,596,0.9983
29463471,1768120992000,20,27,0,0,27,27,596,0.9991
29463472,1768120998000,27,20,0,0,20,20,596,0.9989
29463473,1768121004000,19,27,0,0,27,27,596,0.9984
29463474,1768121010000,30,19,0,0,19,19,596,0.9994
29463475,1768121016000,19,30,0,0,30,30,596,0.9991
29463476,1768121022000,30,19,0,0,19,19,595,0.9992
29463477,1768121028000,20,30,0,0,30,30,596,0.9996
29463478,1768121034000,30,20,0,0,20,20,596,0.9987
29463479,1768121040000,22,30,0,0,30,30,596,0.999
29463480,1768121046000,32,22,0,0,22,22,596,0.9992
29463481,1768121052000,22,32,0,0,32,32,596,0.9988
29463482,1768121058000,30,22,0,0,22,22,596,0.9987
29463483,1768121064000,20,30,0,0,30,30,596,0.9988
29463484,1768121070000,26,20,0,0,20,20,596,0.9996
29463485,1768121076000,20,26,0,0,26,26,596,0.999
29463486,1768121082000,30,20,0,0,20,20,596,0.9998
29463487,1768121088000,22,30,0,0,30,30,596,0.998
29463488,1768121094000,31,22,0,0,22,22,596,0.9989
29463489,1768121100000,21,31,0,0,31,31,596,0.9987
29463490,1768121106000,26,21,0,0,21,21,596,0.9995
29463491,1768121112000,22,26,0,0,26,26,596,0.9995
29463492,1768121118000,28,22,0,0,22,22,596,0.9994
29463493,1768121124000,22,28,0,0,28,28,596,0.9982
29463494,1768121130000,29,22,0,0,22,22,596,0.9996
29463495,1768121136000,22,29,0,0,29,29,596,0.9994
29463496,1768121142000,30,22,0,0,22,22,596,0.9995
29463497,1768121148000,20,30,0,0,30,30,596,0.9994
29463498,1768121154000,32,20,0,0,20,20,596,0.9982
29463499,1768121160000,21,32,0,0,32,32,596,0.999
29463500,1768121166000,26,21,0,0,21,21,596,0.9996
29463501,1768121172000,20,26,0,0,26,26,596,0.9995
29463502,1768121178000,27,20,0,0,20,20,596,0.999
29463503,1768121184000,19,27,0,0,27,27,596,0.9995
29463504,1768121190000,29,19,0,0,19,19,596,0.9996
29463505,1768121196000,19,29,0,0,29,29,596,0.9991
29463506,1768121202000,29,19,0,0,19,19,596,0.9996
29463507,1768121208000,1,29,0,0,29,29,596,0.999
29463508,1768121214000,34,1,0,0,1,1,596,0.9983
29463509,1768121220000,19,34,0,0,34,34,595,0.9998
29463510,1768121226000,30,19,0,0,19,19,596,0.999
29463511,1768121232000,19,30,0,0,30,30,596,0.9986
29463512,1768121238000,31,19,0,0,19,19,596,0.9996
29463513,1768121244000,20,31,0,0,31,31,596,0.9986
29463514,1768121250000,28,20,0,0,20,20,596,0.9987
29463515,1768121256000,23,28,0,0,28,28,596,0.9995
29463516,1768121262000,26,23,0,0,23,23,596,0.9994
29463517,1768121268000,23,26,0,0,26,26,596,0.9994
29463518,1768121274000,27,23,0,0,23,23,596,0.9988
29463519,1768121280000,22,27,0,0,27,27,594,0.9994
29463520,1768121286000,25,22,0,0,22,22,596,0.9985
29463521,1768121292000,24,25,0,0,25,25,596,0.9989
29463522,1768121298000,27,24,0,0,24,24,596,0.9988
29463523,1768121304000,24,27,0,0,27,27,596,0.9997
29463524,1768121310000,24,24,0,0,24,24,596,0.9987
29463525,1768121316000,27,24,0,0,24,24,596,0.9996
29463526,1768121322000,25,27,0,0,27,27,596,0.9995
29463527,1768121328000,0,25,0,0,25,25,595,0.9991
29463528,1768121334000,34,0,0,0,0,0,596,0
29463529,1768121340000,18,34,0,0,34,34,596,0.9986
29463530,1768121346000,33,18,0,0,18,18,596,0.9993
29463531,1768121352000,18,33,0,0,33,33,596,0.9994
29463532,1768121358000,30,18,0,0,18,18,596,0.9984
29463533,1768121364000,19,30,0,0,30,30,596,0.9993
29463534,1768121370000,27,19,0,0,19,19,596,0.9984
29463535,1768121376000,22,27,0,0,27,27,595,0.9996
29463536,1768121382000,29,22,0,0,22,22,596,0.9991
29463537,1768121388000,23,29,0,0,29,29,596,0.999
29463538,1768121394000,29,23,0,0,23,23,596,0.9989
29463539,1768121400000,22,29,0,0,29,29,596,0.9986
29463540,1768121406000,27,22,0,0,22,22,596,0.9982
29463541,1768121412000,24,27,0,0,27,27,596,0.9991
29463542,1768121418000,27,24,0,0,24,24,596,0.998
29463543,1768121424000,23,27,0,0,27,27,596,0.9996
29463544,1768121430000,26,23,0,0,23,23,596,0.9987
29463545,1768121436000,25,26,0,0,26,26,595,0.9991
29463546,1768121442000,26,25,0,0,25,25,596,0.9989
29463547,1768121448000,24,26,0,0,26,26,596,0.9989
29463548,1768121454000,25,24,0,0,24,24,596,0.9994
29463549,1768121460000,25,25,0,0,25,25,596,0.9995
29463550,1768121466000,24,25,0,0,25,25,596,0.9985
29463551,1768121472000,24,24,0,0,24,24,595,0.9989
29463552,1768121478000,25,24,0,0,24,24,596,0.9996
29463553,1768121484000,24,25,0,0,25,25,595,0.9987
29463554,1768121490000,25,24,0,0,24,24,595,0.9991
