block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29391443,1767686370001,32,19,0,0,19,19,595,0.9969
29391444,1767686376001,21,32,0,0,32,32,595,0.9973
29391445,1767686382001,31,21,0,0,21,21,594,0.9967
29391446,1767686388001,20,31,0,0,31,31,595,0.9968
29391447,1767686394001,32,20,0,0,20,20,595,0.9976
29391448,1767686400001,21,32,0,0,32,32,595,0.996
29391449,1767686406001,31,21,0,0,21,21,595,0.9964
29391450,1767686412001,17,31,0,0,31,31,595,0.9955
29391451,1767686418001,34,17,0,0,17,17,595,0.9977
29391452,1767686424001,20,34,0,0,34,34,595,0.9973
29391453,1767686430001,34,20,0,0,20,20,595,0.9967
29391454,1767686436001,20,34,0,0,34,34,595,0.9968
29391455,1767686442001,31,20,0,0,20,20,595,0.9979
29391456,1767686448001,20,31,0,0,31,31,595,0.9973
29391457,1767686454001,34,20,0,0,20,20,595,0.9972
29391458,1767686460001,22,34,0,0,34,34,595,0.997
29391459,1767686466001,31,22,0,0,22,22,595,0.9957
29391460,1767686472001,20,31,0,0,31,31,595,0.9972
29391461,1767686478001,29,20,0,0,20,20,595,0.9977
29391462,1767686484001,21,29,0,0,29,29,595,0.9976
29391463,1767686490001,30,21,0,0,21,21,595,0.9974
29391464,1767686496001,22,30,0,0,30,30,595,0.9975
29391465,1767686502001,29,22,0,0,22,22,595,0.9975
29391466,1767686508001,21,29,0,0,29,29,595,0.9972
29391467,1767686514001,30,21,0,0,21,21,595,0.9972
29391468,1767686520001,22,30,0,0,30,30,595,0.998
29391469,1767686526001,30,22,0,0,22,22,595,0.9978
29391470,1767686532001,22,30,0,0,30,30,595,0.9977
29391471,1767686538001,28,22,0,0,22,22,595,0.9975
29391472,1767686544001,23,28,0,0,28,28,595,0.9973
29391473,1767686550001,31,23,0,0,23,23,595,0.9972
29391474,1767686556001,20,31,0,0,31,31,595,0.9971
29391475,1767686562001,28,20,0,0,20,20,594,0.9994
29391476,1767686568001,24,28,0,0,28,28,595,0.9959
29391477,1767686574001,28,24,0,0,24,24,594,0.9983
29391478,1767686580001,25,28,0,0,28,28,595,0.9971
29391479,1767686586001,29,25,0,0,25,25,595,0.9972
29391480,1767686592001,21,29,0,0,29,29,595,0.9958
29391481,1767686598001,34,21,0,0,21,21,595,0.9976
29391482,1767686604001,22,34,0,0,34,34,595,0.9968
29391483,1767686610001,31,22,0,0,22,22,595,0.9974
29391484,1767686616001,22,31,0,0,31,31,594,0.9993
29391485,1767686622001,33,22,0,0,22,22,595,0.9971
29391486,1767686628001,19,33,0,0,33,33,595,0.9968
29391487,1767686634001,31,19,0,0,19,19,595,0.9974
29391488,1767686640001,19,31,0,0,31,31,595,0.9978
29391489,1767686646001,33,19,0,0,19,19,595,0.9975
29391490,1767686652001,19,33,0,0,33,33,594,0.9967
29391491,1767686658001,32,19,0,0,19,19,595,0.9965
29391492,1767686664001,20,32,0,0,32,32,595,0.9948
29391493,1767686670001,31,20,0,0,20,20,595,0.9971
29391494,1767686676001,19,31,0,0,31,31,595,0.997
29391495,1767686682001,30,19,0,0,19,19,595,0.997
29391496,1767686688001,22,30,0,0,30,30,595,0.9975
29391497,1767686694001,29,22,0,0,22,22,595,0.997
29391498,1767686700001,21,29,0,0,29,29,595,0.9975
29391499,1767686706001,30,21,0,0,21,21,595,0.9973
29391500,1767686712001,21,30,0,0,30,30,595,0.9971
29391501,1767686718001,31,21,0,0,21,21,595,0.9973
29391502,1767686724001,21,31,0,0,31,31,595,0.9977
29391503,1767686730001,27,21,0,0,21,21,595,0.9974
29391504,1767686736001,22,27,0,0,27,27,595,0.9966
29391505,1767686742001,32,22,0,0,22,22,595,0.9972
29391506,1767686748001,19,32,0,0,32,32,595,0.997
29391507,1767686754001,27,19,0,0,19,19,595,0.9975
29391508,1767686760001,20,27,0,0,27,27,595,0.9973
29391509,1767686766001,28,20,0,0,20,20,595,0.9952
29391510,1767686772001,18,28,0,0,28,28,595,0.9973
29391511,1767686778001,29,18,0,0,18,18,595,0.9978
29391512,1767686784001,22,29,0,0,29,29,595,0.9966
29391513,1767686790001,30,22,0,0,22,22,595,0.9963
29391514,1767686796001,21,30,0,0,30,30,595,0.9971
29391515,1767686802001,28,21,0,0,21,21,594,0.9978
29391516,1767686808001,22,28,0,0,28,28,595,0.997
29391517,1767686814001,31,22,0,0,22,22,595,0.9973
29391518,1767686820001,24,31,0,0,31,31,595,0.9979
29391519,1767686826001,28,24,0,0,24,24,595,0.9973
29391520,1767686832001,22,28,0,0,28,28,595,0.9977
29391521,1767686838001,30,22,0,0,22,22,595,0.9969
29391522,1767686844001,24,30,0,0,30,30,595,0.9976
29391523,1767686850001,32,24,0,0,24,24,595,0.9973
29391524,1767686856001,24,32,0,0,32,32,595,0.9975
29391525,1767686862001,30,24,0,0,24,24,595,0.9973
29391526,1767686868001,24,30,0,0,30,30,594,0.9971
29391527,1767686874001,29,24,0,0,24,24,540,0.9975
29391528,1767686880001,23,29,0,0,29,29,595,0.9977
29391529,1767686886001,32,23,0,0,23,23,595,0.9977
29391530,1767686892001,21,32,0,0,32,32,594,0.9982
29391531,1767686898001,28,21,0,0,21,21,595,0.9978
29391532,1767686904001,23,28,0,0,28,28,595,0.9972
29391533,1767686910001,28,23,0,0,23,23,595,0.9977
29391534,1767686916001,21,28,0,0,28,28,594,0.9992
29391535,1767686922001,28,21,0,0,21,21,595,0.9966
29391536,1767686928001,21,28,0,0,28,28,593,0.9977
29391537,1767686934001,29,21,0,0,21,21,595,0.9978
29391538,1767686940001,23,29,0,0,29,29,594,0.9977
29391539,1767686946001,26,23,0,0,23,23,595,0.9974
29391540,1767686952001,20,26,0,0,26,26,595,0.9978
29391541,1767686958001,27,20,0,0,20,20,595,0.9968
29391542,1767686964001,0,27,0,0,27,27,595,0.9977
29391543,1767686970001,0,0,0,0,0,0,594,0
29391544,1767686976001,35,0,0,0,0,0,595,0
29391545,1767686982001,20,35,0,0,35,35,595,0.9979
29391546,1767686988001,29,20,0,0,20,20,595,0.9969
29391547,1767686994001,20,29,0,0,29,29,595,0.9976
29391548,1767687000001,29,20,0,0,20,20,595,0.9978
29391549,1767687006001,20,29,0,0,29,29,595,0.9971
29391550,1767687012001,28,20,0,0,20,20,595,0.9975
29391551,1767687018001,21,28,0,0,28,28,595,0.9976
29391552,1767687024001,28,21,0,0,21,21,595,0.9975
29391553,1767687030001,24,28,0,0,28,28,595,0.9956
29391554,1767687036001,28,24,0,0,24,24,595,0.9978
29391555,1767687042001,23,28,0,0,28,28,595,0.9977
29391556,1767687048001,31,23,0,0,23,23,595,0.9976
29391557,1767687054001,20,31,0,0,31,31,594,0.997
29391558,1767687060001,33,20,0,0,20,20,595,0.9971
29391559,1767687066001,19,33,0,0,33,33,593,0.9971
29391560,1767687072001,34,19,0,0,19,19,595,0.9978
29391561,1767687078001,20,34,0,0,34,34,595,0.9967
29391562,1767687084001,32,20,0,0,20,20,595,0.9967
29391563,1767687090001,20,32,0,0,32,32,595,0.9967
29391564,1767687096001,35,20,0,0,20,20,595,0.9964
29391565,1767687102001,21,35,0,0,35,35,595,0.9976
29391566,1767687108001,33,21,0,0,21,21,595,0.9971
29391567,1767687114001,21,33,0,0,33,33,595,0.9974
29391568,1767687120001,32,21,0,0,21,21,595,0.9972
29391569,1767687126001,20,32,0,0,32,32,595,0.9969
29391570,1767687132001,35,20,0,0,20,20,595,0.9969
29391571,1767687138001,22,35,0,0,35,35,595,0.9973
29391572,1767687144001,31,22,0,0,22,22,595,0.9979
29391573,1767687150001,20,31,0,0,31,31,595,0.998
29391574,1767687156001,32,20,0,0,20,20,593,0.9969
29391575,1767687162001,18,32,0,0,32,32,595,0.9976
29391576,1767687168001,35,18,0,0,18,18,595,0.9959
29391577,1767687174001,20,35,0,0,35,35,595,0.9974
29391578,1767687180001,30,20,0,0,20,20,595,0.9966
29391579,1767687186001,17,30,0,0,30,30,595,0.9976
29391580,1767687192001,30,17,0,0,17,17,594,0.9961
29391581,1767687198001,19,30,0,0,30,30,595,0.9972
29391582,1767687204001,30,19,0,0,19,19,595,0.9979
29391583,1767687210001,20,30,0,0,30,30,595,0.9975
29391584,1767687216001,32,20,0,0,20,20,595,0.9967
29391585,1767687222001,20,32,0,0,32,32,595,0.997
29391586,1767687228001,34,20,0,0,20,20,595,0.9975
29391587,1767687234001,22,34,0,0,34,34,595,0.9964
29391588,1767687240001,27,22,0,0,22,22,595,0.9972
29391589,1767687246001,21,27,0,0,27,27,595,0.9971
29391590,1767687252001,29,21,0,0,21,21,595,0.9979
29391591,1767687258001,27,29,0,0,29,29,595,0.9969
29391592,1767687264001,27,27,0,0,27,27,595,0.9971
29391593,1767687270001,25,27,0,0,27,27,595,0.9971
29391594,1767687276001,29,25,0,0,25,25,595,0.9974
29391595,1767687282001,22,29,0,0,29,29,595,0.9978
29391596,1767687288001,28,22,0,0,22,22,595,0.9975
29391597,1767687294001,19,28,0,0,28,28,595,0.9975
29391598,1767687300001,26,19,0,0,19,19,595,0.9981
29391599,1767687306001,24,26,0,0,26,26,595,0.9961
29391600,1767687312001,30,24,0,0,24,24,595,0.9973
29391601,1767687318001,25,30,0,0,30,30,595,0.9966
29391602,1767687324001,25,25,0,0,25,25,595,0.9974
29391603,1767687330001,21,25,0,0,25,25,595,0.9972
29391604,1767687336001,25,21,0,0,21,21,594,0.9991
29391605,1767687342001,23,25,0,0,25,25,595,0.9972
29391606,1767687348001,27,23,0,0,23,23,595,0.997
29391607,1767687354001,23,27,0,0,27,27,595,0.998
29391608,1767687360001,26,23,0,0,23,23,595,0.9977
29391609,1767687366001,21,26,0,0,26,26,595,0.9976
29391610,1767687372001,27,21,0,0,21,21,595,0.998
29391611,1767687378001,25,27,0,0,27,27,595,0.9977
29391612,1767687384001,25,25,0,0,25,25,595,0.9981
29391613,1767687390001,21,25,0,0,25,25,594,0.9999
29391614,1767687396001,27,21,0,0,21,21,595,0.9979
29391615,1767687402001,26,27,0,0,27,27,590,0.9977
29391616,1767687408001,23,26,0,0,26,26,593,0.9977
29391617,1767687414001,26,23,0,0,23,23,595,0.9947
29391618,1767687420001,22,26,0,0,26,26,595,0.9974
29391619,1767687426001,25,22,0,0,22,22,594,0.9965
29391620,1767687432001,26,25,0,0,25,25,594,0.9982
29391621,1767687438001,24,26,0,0,26,26,594,0.999
29391622,1767687444001,24,24,0,0,24,24,594,0.9975
29391623,1767687450001,27,24,0,0,24,24,594,0.9977
29391624,1767687456001,27,27,0,0,27,27,595,0.995
29391625,1767687462001,28,27,0,0,27,27,595,0.9965
29391626,1767687468001,26,28,0,0,28,28,595,0.9974
29391627,1767687474001,25,26,0,0,26,26,595,0.9975
29391628,1767687480001,0,25,0,0,25,25,595,0.9973
29391629,1767687486001,34,0,0,0,0,0,595,0
29391630,1767687492001,20,34,0,0,34,34,595,0.9974
29391631,1767687498001,34,20,0,0,20,20,595,0.9978
29391632,1767687504001,19,34,0,0,34,34,595,0.9959
29391633,1767687510001,34,19,0,0,19,19,595,0.9968
29391634,1767687516001,21,34,0,0,34,34,595,0.9975
29391635,1767687522001,34,21,0,0,21,21,593,0.9974
29391636,1767687528001,21,34,0,0,34,34,594,0.9966
29391637,1767687534001,31,21,0,0,21,21,595,0.997
29391638,1767687540001,21,31,0,0,31,31,595,0.997
29391639,1767687546001,34,21,0,0,21,21,595,0.9975
