block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29247443,1766816838000,29,24,0,0,24,24,593,0.9995
29247444,1766816844000,23,29,0,0,29,29,593,0.9998
29247445,1766816850000,25,23,0,0,23,23,593,0.9995
29247446,1766816856000,23,25,0,0,25,25,592,0.9997
29247447,1766816862000,28,23,0,0,23,23,593,0.9993
29247448,1766816868000,24,28,0,0,28,28,593,0.9997
29247449,1766816874000,28,24,0,0,24,24,593,0.9994
29247450,1766816880000,22,28,0,0,28,28,593,0.9999
29247451,1766816886000,25,22,0,0,22,22,593,0.9998
29247452,1766816892000,22,25,0,0,25,25,593,0.9999
29247453,1766816898000,27,22,0,0,22,22,593,0.9998
29247454,1766816904000,22,27,0,0,27,27,593,0.9999
29247455,1766816910000,29,22,0,0,22,22,593,0.9998
29247456,1766816916000,21,29,0,0,29,29,593,1
29247457,1766816922000,25,21,0,0,21,21,593,0.9994
29247458,1766816928000,24,25,0,0,25,25,593,0.9994
29247459,1766816934000,28,24,0,0,24,24,593,0.9999
29247460,1766816940000,22,28,0,0,28,28,593,0.9996
29247461,1766816946000,30,22,0,0,22,22,593,0.9993
29247462,1766816952000,24,30,0,0,30,30,593,0.9997
29247463,1766816958000,30,24,0,0,24,24,593,0.9994
29247464,1766816964000,23,30,0,0,30,30,593,0.9995
29247465,1766816970000,27,23,0,0,23,23,593,0.9996
29247466,1766816976000,23,27,0,0,27,27,593,0.9997
29247467,1766816982000,32,23,0,0,23,23,593,0.9999
29247468,1766816988000,24,32,0,0,32,32,593,0.9995
29247469,1766816994000,29,24,0,0,24,24,593,0.9998
29247470,1766817000000,23,29,0,0,29,29,593,0.9998
29247471,1766817006000,21,23,0,0,23,23,593,0.9997
29247472,1766817012000,19,21,0,0,21,21,593,0.9998
29247473,1766817018000,26,19,0,0,19,19,593,0.9997
29247474,1766817024000,25,26,0,0,26,26,593,0.9999
29247475,1766817030000,26,25,0,0,25,25,593,0.9997
29247476,1766817036000,22,26,0,0,26,26,593,0.9997
29247477,1766817042000,26,22,0,0,22,22,593,0.9995
29247478,1766817048000,23,26,0,0,26,26,593,0.9997
29247479,1766817054000,29,23,0,0,23,23,593,0.9996
29247480,1766817060000,26,29,0,0,29,29,593,0.9997
29247481,1766817066000,25,26,0,0,26,26,593,0.9998
29247482,1766817072000,27,25,0,0,25,25,593,0.9998
29247483,1766817078000,26,27,0,0,27,27,593,0.9999
29247484,1766817084000,24,26,0,0,26,26,593,0.9995
29247485,1766817090000,29,24,0,0,24,24,593,0.9999
29247486,1766817096000,25,29,0,0,29,29,593,0.9997
29247487,1766817102000,24,25,0,0,25,25,593,0.9999
29247488,1766817108000,24,24,0,0,24,24,593,0.9994
