block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29017043,1765425432000,14,32,0,0,32,32,591,0.998
29017044,1765425438000,36,14,0,0,14,14,592,0.9967
29017045,1765425444000,18,36,0,0,36,36,592,0.9981
29017046,1765425450000,29,18,0,0,18,18,592,0.9982
29017047,1765425456000,17,29,0,0,29,29,592,0.9983
29017048,1765425462000,31,17,0,0,17,17,591,0.9979
29017049,1765425468000,19,31,0,0,31,31,592,0.9981
29017050,1765425474000,33,19,0,0,19,19,592,0.998
29017051,1765425480000,19,33,0,0,33,33,592,0.9981
29017052,1765425486000,31,19,0,0,19,19,592,0.9979
29017053,1765425492000,17,31,0,0,31,31,592,0.9975
29017054,1765425498000,29,17,0,0,17,17,592,0.9981
29017055,1765425504000,18,29,0,0,29,29,592,0.9975
29017056,1765425510000,31,18,0,0,18,18,592,0.9982
29017057,1765425516000,19,31,0,0,31,31,592,0.9979
29017058,1765425522000,30,19,0,0,19,19,592,0.998
29017059,1765425528000,23,30,0,0,30,30,592,0.9983
29017060,1765425534000,30,23,0,0,23,23,592,0.9982
29017061,1765425540000,19,30,0,0,30,30,592,0.9981
29017062,1765425546000,27,19,0,0,19,19,592,0.9977
29017063,1765425552000,22,27,0,0,27,27,592,0.998
29017064,1765425558000,31,22,0,0,22,22,591,0.9978
29017065,1765425564000,19,31,0,0,31,31,591,0.9975
29017066,1765425570000,26,19,0,0,19,19,592,0.9972
29017067,1765425576000,21,26,0,0,26,26,592,0.997
29017068,1765425582000,28,21,0,0,21,21,592,0.9981
29017069,1765425588000,23,28,0,0,28,28,592,0.9981
29017070,1765425594000,28,23,0,0,23,23,592,0.9981
29017071,1765425600000,25,28,0,0,28,28,592,0.998
29017072,1765425606000,29,25,0,0,25,25,592,0.9981
29017073,1765425612000,21,29,0,0,29,29,592,0.9975
29017074,1765425618000,28,21,0,0,21,21,592,0.998
29017075,1765425624000,23,28,0,0,28,28,592,0.9981
29017076,1765425630000,26,23,0,0,23,23,592,0.998
29017077,1765425636000,23,26,0,0,26,26,592,0.9981
29017078,1765425642000,25,23,0,0,23,23,592,0.9981
