block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29089043,1765859826001,29,18,0,0,18,18,594,0.9987
29089044,1765859832001,19,29,0,0,29,29,596,0.9994
29089045,1765859838001,31,19,0,0,19,19,596,0.9989
29089046,1765859844001,19,31,0,0,31,31,596,0.9989
29089047,1765859850001,32,19,0,0,19,19,595,0.9976
29089048,1765859856001,20,32,0,0,32,32,596,0.9991
29089049,1765859862001,34,20,0,0,20,20,596,0.999
29089050,1765859868001,19,34,0,0,34,34,596,0.9987
29089051,1765859874001,31,19,0,0,19,19,596,0.9991
29089052,1765859880001,17,31,0,0,31,31,596,0.9972
29089053,1765859886001,33,17,0,0,17,17,596,0.9981
29089054,1765859892001,18,33,0,0,33,33,596,0.999
29089055,1765859898001,33,18,0,0,18,18,596,0.9989
29089056,1765859904001,19,33,0,0,33,33,595,0.9991
29089057,1765859910001,32,19,0,0,19,19,596,0.9995
29089058,1765859916001,16,32,0,0,32,32,582,0.9986
29089059,1765859922001,35,16,0,0,16,16,596,0.9993
29089060,1765859928001,17,35,0,0,35,35,596,0.9987
29089061,1765859934001,31,17,0,0,17,17,597,0.9983
29089062,1765859940001,16,31,0,0,31,31,597,0.9991
29089063,1765859946001,31,16,0,0,16,16,597,0.9995
29089064,1765859952001,19,31,0,0,31,31,597,0.9915
29089065,1765859958001,32,19,0,0,19,19,597,0.9987
29089066,1765859964001,17,32,0,0,32,32,597,0.9979
29089067,1765859970001,30,17,0,0,17,17,597,0.9993
29089068,1765859976001,16,30,0,0,30,30,597,0.9992
29089069,1765859982001,28,16,0,0,16,16,596,0.9997
29089070,1765859988001,15,28,0,0,28,28,595,0.9989
29089071,1765859994001,33,15,0,0,15,15,596,0.999
29089072,1765860000001,18,33,0,0,33,33,596,0.9985
29089073,1765860006001,31,18,0,0,18,18,596,0.9985
29089074,1765860012001,15,31,0,0,31,31,596,0.9934
29089075,1765860018001,31,15,0,0,15,15,596,0.9989
29089076,1765860024001,17,31,0,0,31,31,596,0.9989
29089077,1765860030001,32,17,0,0,17,17,596,0.9991
29089078,1765860036001,16,32,0,0,32,32,596,0.9987
29089079,1765860042001,28,16,0,0,16,16,596,0.9994
29089080,1765860048001,18,28,0,0,28,28,595,0.9989
29089081,1765860054001,35,18,0,0,18,18,596,0.9989
29089082,1765860060001,16,35,0,0,35,35,595,0.9993
29089083,1765860066001,30,16,0,0,16,16,596,0.9996
29089084,1765860072001,18,30,0,0,30,30,596,0.9984
29089085,1765860078001,30,18,0,0,18,18,596,0.9994
29089086,1765860084001,18,30,0,0,30,30,596,0.9928
29089087,1765860090001,30,18,0,0,18,18,596,0.9985
29089088,1765860096001,17,30,0,0,30,30,596,0.9995
29089089,1765860102001,34,17,0,0,17,17,596,0.9988
29089090,1765860108001,17,34,0,0,34,34,596,0.9988
29089091,1765860114001,31,17,0,0,17,17,596,0.9987
29089092,1765860120001,16,31,0,0,31,31,596,0.9989
29089093,1765860126001,31,16,0,0,16,16,596,0.9992
29089094,1765860132001,18,31,0,0,31,31,596,0.9989
29089095,1765860138001,28,18,0,0,18,18,596,0.9985
29089096,1765860144001,15,28,0,0,28,28,596,0.9989
29089097,1765860150001,29,15,0,0,15,15,596,0.9982
29089098,1765860156001,18,29,0,0,29,29,596,0.9983
29089099,1765860162001,30,18,0,0,18,18,596,0.9991
29089100,1765860168001,19,30,0,0,30,30,596,0.9992
29089101,1765860174001,34,19,0,0,19,19,596,0.9988
29089102,1765860180001,20,34,0,0,34,34,596,0.9988
29089103,1765860186001,27,20,0,0,20,20,596,0.9988
29089104,1765860192001,20,27,0,0,27,27,596,0.9985
29089105,1765860198001,31,20,0,0,20,20,596,0.9992
29089106,1765860204001,20,31,0,0,31,31,575,0.9991
29089107,1765860210001,31,20,0,0,20,20,596,0.9987
29089108,1765860216001,21,31,0,0,31,31,595,0.9988
29089109,1765860222001,32,21,0,0,21,21,595,0.9991
29089110,1765860228001,20,32,0,0,32,32,596,0.9982
29089111,1765860234001,30,20,0,0,20,20,596,0.9938
29089112,1765860240001,19,30,0,0,30,30,595,0.9984
29089113,1765860246001,31,19,0,0,19,19,596,0.9989
29089114,1765860252001,20,31,0,0,31,31,595,0.9985
29089115,1765860258001,30,20,0,0,20,20,596,0.9987
29089116,1765860264001,19,30,0,0,30,30,596,0.9972
29089117,1765860270001,29,19,0,0,19,19,596,0.9991
29089118,1765860276001,18,29,0,0,29,29,596,0.9991
29089119,1765860282001,30,18,0,0,18,18,596,0.9994
29089120,1765860288001,20,30,0,0,30,30,596,0.9991
29089121,1765860294001,31,20,0,0,20,20,596,0.9993
29089122,1765860300001,19,31,0,0,31,31,596,0.999
29089123,1765860306001,29,19,0,0,19,19,596,0.9993
29089124,1765860312001,17,29,0,0,29,29,596,0.9992
29089125,1765860318001,32,17,0,0,17,17,596,0.9974
29089126,1765860324001,20,32,0,0,32,32,595,0.9978
29089127,1765860330001,29,20,0,0,20,20,596,0.9995
29089128,1765860336001,19,29,0,0,29,29,596,0.9993
29089129,1765860342001,32,19,0,0,19,19,596,0.9974
29089130,1765860348001,20,32,0,0,32,32,584,0.9966
29089131,1765860354001,30,20,0,0,20,20,596,0.9984
29089132,1765860360001,20,30,0,0,30,30,596,0.9983
29089133,1765860366001,29,20,0,0,20,20,596,0.9988
29089134,1765860372001,18,29,0,0,29,29,596,0.9986
29089135,1765860378001,31,18,0,0,18,18,596,0.9987
29089136,1765860384001,17,31,0,0,31,31,596,0.9983
29089137,1765860390001,32,17,0,0,17,17,596,0.9992
29089138,1765860396001,19,32,0,0,32,32,594,0.9991
29089139,1765860402001,30,19,0,0,19,19,596,0.9994
29089140,1765860408001,20,30,0,0,30,30,596,0.9989
29089141,1765860414001,31,20,0,0,20,20,596,0.9996
29089142,1765860420001,19,31,0,0,31,31,591,0.9987
29089143,1765860426001,31,19,0,0,19,19,596,0.9994
