block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
28930643,1764901950000,21,32,0,0,32,32,593,0.9979
28930644,1764901956000,28,21,0,0,21,21,593,0.9968
28930645,1764901962000,25,28,0,0,28,28,593,0.9977
28930646,1764901968000,27,25,0,0,25,25,593,0.9981
28930647,1764901974000,26,27,0,0,27,27,593,0.9979
28930648,1764901980000,27,26,0,0,26,26,593,0.9981
28930649,1764901986000,26,27,0,0,27,27,593,0.9979
28930650,1764901992000,22,26,0,0,26,26,593,0.9979
28930651,1764901998000,31,22,0,0,22,22,593,0.9979
28930652,1764902004000,24,31,0,0,31,31,593,0.9977
28930653,1764902010000,26,24,0,0,24,24,593,0.998
28930654,1764902016000,24,26,0,0,26,26,593,0.9975
28930655,1764902022000,32,24,0,0,24,24,593,0.9982
28930656,1764902028000,22,32,0,0,32,32,593,0.9979
28930657,1764902034000,30,22,0,0,22,22,593,0.998
28930658,1764902040000,24,30,0,0,30,30,593,0.9974
28930659,1764902046000,29,24,0,0,24,24,593,0.9982
28930660,1764902052000,21,29,0,0,29,29,593,0.9979
28930661,1764902058000,27,21,0,0,21,21,593,0.9978
28930662,1764902064000,21,27,0,0,27,27,593,0.9981
28930663,1764902070000,31,21,0,0,21,21,593,0.9978
28930664,1764902076000,20,31,0,0,31,31,593,0.9974
28930665,1764902082000,27,20,0,0,20,20,593,0.9978
28930666,1764902088000,20,27,0,0,27,27,593,0.998
28930667,1764902094000,31,20,0,0,20,20,593,0.998
28930668,1764902100000,20,31,0,0,31,31,593,0.9981
28930669,1764902106000,28,20,0,0,20,20,593,0.998
28930670,1764902112000,19,28,0,0,28,28,593,0.9981
28930671,1764902118000,32,19,0,0,19,19,593,0.9977
28930672,1764902124000,22,32,0,0,32,32,593,0.998
28930673,1764902130000,0,22,0,0,22,22,593,0.9981
28930674,1764902136000,33,0,0,0,0,0,593,0
28930675,1764902142000,23,33,0,0,33,33,593,0.9981
28930676,1764902148000,28,23,0,0,23,23,593,0.9979
28930677,1764902154000,24,28,0,0,28,28,592,0.9983
28930678,1764902160000,28,24,0,0,24,24,593,0.998
28930679,1764902166000,27,28,0,0,28,28,593,0.9983
28930680,1764902172000,25,27,0,0,27,27,593,0.9982
28930681,1764902178000,30,25,0,0,25,25,593,0.998
28930682,1764902184000,0,30,0,0,30,30,590,0.9981
28930683,1764902190000,36,0,0,0,0,0,593,0
28930684,1764902196000,19,36,0,0,36,36,593,0.9982
28930685,1764902202000,33,19,0,0,19,19,593,0.998
28930686,1764902208000,17,33,0,0,33,33,593,0.9976
28930687,1764902214000,37,17,0,0,17,17,593,0.9979
28930688,1764902220000,19,37,0,0,37,37,593,0.9975
28930689,1764902226000,33,19,0,0,19,19,593,0.9983
28930690,1764902232000,18,33,0,0,33,33,593,0.9981
28930691,1764902238000,36,18,0,0,18,18,593,0.9978
28930692,1764902244000,16,36,0,0,36,36,593,0.9982
28930693,1764902250000,36,16,0,0,16,16,593,0.9983
28930694,1764902256000,17,36,0,0,36,36,593,0.9979
28930695,1764902262000,35,17,0,0,17,17,592,0.9981
28930696,1764902268000,18,35,0,0,35,35,592,0.9981
28930697,1764902274000,38,18,0,0,18,18,592,0.9981
28930698,1764902280000,16,38,0,0,38,38,592,0.998
28930699,1764902286000,36,16,0,0,16,16,592,0.9983
28930700,1764902292000,18,36,0,0,36,36,592,0.998
28930701,1764902298000,33,18,0,0,18,18,592,0.9972
28930702,1764902304000,19,33,0,0,33,33,592,0.9982
28930703,1764902310000,34,19,0,0,19,19,593,0.998
28930704,1764902316000,17,34,0,0,34,34,593,0.9981
28930705,1764902322000,34,17,0,0,17,17,593,0.9981
28930706,1764902328000,19,34,0,0,34,34,593,0.9982
28930707,1764902334000,37,19,0,0,19,19,593,0.998
28930708,1764902340000,18,37,0,0,37,37,593,0.9982
28930709,1764902346000,33,18,0,0,18,18,593,0.9979
28930710,1764902352000,25,33,0,0,33,33,593,0.9979
28930711,1764902358000,28,25,0,0,25,25,593,0.998
28930712,1764902364000,22,28,0,0,28,28,593,0.9981
28930713,1764902370000,26,22,0,0,22,22,593,0.9978
