block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29449043,1768033932000,16,28,0,0,28,28,595,0.9973
29449044,1768033938000,30,16,0,0,16,16,595,0.9976
29449045,1768033944000,23,30,0,0,30,30,594,0.9985
29449046,1768033950000,29,23,0,0,23,23,595,0.9966
29449047,1768033956000,19,29,0,0,29,29,594,0.9984
29449048,1768033962000,30,19,0,0,19,19,595,0.9973
29449049,1768033968000,20,30,0,0,30,30,594,0.999
29449050,1768033974000,31,20,0,0,20,20,594,0.997
29449051,1768033980000,20,31,0,0,31,31,594,0.9977
29449052,1768033986000,29,20,0,0,20,20,594,0.9969
29449053,1768033992000,21,29,0,0,29,29,594,0.9966
29449054,1768033998000,28,21,0,0,21,21,593,0.9978
29449055,1768034004000,20,28,0,0,28,28,593,0.9983
29449056,1768034010000,25,20,0,0,20,20,593,0.9987
29449057,1768034016000,21,25,0,0,25,25,593,0.9992
29449058,1768034022000,30,21,0,0,21,21,593,0.999
29449059,1768034028000,20,30,0,0,30,30,594,0.9987
29449060,1768034034000,28,20,0,0,20,20,593,0.9989
29449061,1768034040000,19,28,0,0,28,28,594,0.9989
29449062,1768034046000,24,19,0,0,19,19,594,0.9985
29449063,1768034052000,23,24,0,0,24,24,595,0.9967
29449064,1768034058000,29,23,0,0,23,23,595,0.9976
29449065,1768034064000,24,29,0,0,29,29,595,0.9976
29449066,1768034070000,29,24,0,0,24,24,595,0.9975
29449067,1768034076000,21,29,0,0,29,29,595,0.9973
29449068,1768034082000,32,21,0,0,21,21,595,0.997
29449069,1768034088000,22,32,0,0,32,32,594,0.9986
29449070,1768034094000,30,22,0,0,22,22,595,0.9975
29449071,1768034100000,21,30,0,0,30,30,594,0.9996
29449072,1768034106000,29,21,0,0,21,21,595,0.9977
29449073,1768034112000,22,29,0,0,29,29,595,0.9964
29449074,1768034118000,32,22,0,0,22,22,595,0.9977
29449075,1768034124000,23,32,0,0,32,32,595,0.9978
29449076,1768034130000,28,23,0,0,23,23,595,0.9978
29449077,1768034136000,22,28,0,0,28,28,595,0.9971
29449078,1768034142000,31,22,0,0,22,22,595,0.9973
29449079,1768034148000,22,31,0,0,31,31,595,0.997
29449080,1768034154000,32,22,0,0,22,22,595,0.9969
29449081,1768034160000,22,32,0,0,32,32,595,0.9958
29449082,1768034166000,30,22,0,0,22,22,594,0.999
29449083,1768034172000,20,30,0,0,30,30,595,0.9975
29449084,1768034178000,34,20,0,0,20,20,594,0.9987
29449085,1768034184000,19,34,0,0,34,34,594,0.9976
29449086,1768034190000,31,19,0,0,19,19,594,0.9996
29449087,1768034196000,19,31,0,0,31,31,595,0.9976
29449088,1768034202000,29,19,0,0,19,19,595,0.997
29449089,1768034208000,21,29,0,0,29,29,595,0.9973
29449090,1768034214000,33,21,0,0,21,21,595,0.9968
29449091,1768034220000,21,33,0,0,33,33,595,0.9977
29449092,1768034226000,29,21,0,0,21,21,595,0.9978
29449093,1768034232000,21,29,0,0,29,29,595,0.9976
29449094,1768034238000,30,21,0,0,21,21,594,0.9977
29449095,1768034244000,22,30,0,0,30,30,594,0.9971
29449096,1768034250000,29,22,0,0,22,22,595,0.9981
29449097,1768034256000,22,29,0,0,29,29,594,0.9988
29449098,1768034262000,34,22,0,0,22,22,595,0.9977
29449099,1768034268000,23,34,0,0,34,34,595,0.9978
29449100,1768034274000,30,23,0,0,23,23,594,0.9982
29449101,1768034280000,21,30,0,0,30,30,594,0.9975
29449102,1768034286000,28,21,0,0,21,21,594,0.9984
29449103,1768034292000,21,28,0,0,28,28,594,0.9987
29449104,1768034298000,29,21,0,0,21,21,594,0.9995
29449105,1768034304000,24,29,0,0,29,29,595,0.9969
29449106,1768034310000,30,24,0,0,24,24,595,0.9959
29449107,1768034316000,22,30,0,0,30,30,594,0.9991
29449108,1768034322000,30,22,0,0,22,22,595,0.9977
29449109,1768034328000,21,30,0,0,30,30,594,0.9997
29449110,1768034334000,28,21,0,0,21,21,595,0.9973
29449111,1768034340000,23,28,0,0,28,28,594,0.9992
29449112,1768034346000,26,23,0,0,23,23,595,0.9963
29449113,1768034352000,23,26,0,0,26,26,595,0.9976
29449114,1768034358000,31,23,0,0,23,23,595,0.9977
29449115,1768034364000,23,31,0,0,31,31,594,0.9994
29449116,1768034370000,31,23,0,0,23,23,595,0.998
29449117,1768034376000,23,31,0,0,31,31,592,0.9977
29449118,1768034382000,27,23,0,0,23,23,594,0.999
29449119,1768034388000,20,27,0,0,27,27,595,0.9969
29449120,1768034394000,27,20,0,0,20,20,595,0.9976
29449121,1768034400000,20,27,0,0,27,27,594,0.9998
29449122,1768034406000,29,20,0,0,20,20,594,0.9973
29449123,1768034412000,23,29,0,0,29,29,595,0.9976
29449124,1768034418000,29,23,0,0,23,23,595,0.9972
29449125,1768034424000,24,29,0,0,29,29,595,0.9973
29449126,1768034430000,29,24,0,0,24,24,594,0.9989
29449127,1768034436000,24,29,0,0,29,29,595,0.9972
29449128,1768034442000,29,24,0,0,24,24,595,0.9979
29449129,1768034448000,22,29,0,0,29,29,592,0.9997
