height,timestamp_ms,size_bytes,num_transactions,block_time_ms
9054597,1768003200000,0,0,23000
9054598,1768003202000,31178,34,2000
9054599,1768003204000,0,0,2000
9054600,1768003205000,1734,2,1000
9054601,1768003207000,5089,1,2000
9054602,1768003209000,0,0,2000
9054603,1768003212000,3994,2,3000
9054604,1768003214000,4040,1,2000
9054605,1768003216000,2165,4,2000
9054606,1768003218000,257,1,2000
9054607,1768003223000,677,2,5000
9054608,1768003226000,741,2,3000
9054609,1768003229000,643,2,3000
9054610,1768003230000,741,2,1000
9054611,1768003232000,416,1,2000
9054612,1768003233000,257,1,1000
9054613,1768003235000,5022,1,2000
9054614,1768003236000,2598,2,1000
9054615,1768003279000,0,0,43000
9054616,1768003280000,16881,25,1000
9054617,1768003280000,257,1,0
9054618,1768003281000,420,1,1000
9054619,1768003286000,257,1,5000
9054620,1768003288000,1477,1,2000
9054621,1768003289000,257,1,1000
9054622,1768003290000,2341,1,1000
9054623,1768003292000,1255,1,2000
9054624,1768003294000,433,1,2000
9054625,1768003296000,1734,2,2000
9054626,1768003298000,0,0,2000
9054627,1768003299000,257,1,1000
9054628,1768003301000,8792,2,2000
9054629,1768003302000,257,1,1000
9054630,1768003303000,2341,1,1000
9054631,1768003305000,257,1,2000
9054632,1768003307000,0,0,2000
9054633,1768003308000,2598,2,1000
9054634,1768003309000,2341,1,1000
9054635,1768003310000,420,1,1000
9054636,1768003310000,808,2,0
9054637,1768003311000,0,0,1000
9054638,1768003312000,289,1,1000
9054639,1768003313000,257,1,1000
9054640,1768003314000,0,0,1000
9054641,1768003315000,2340,1,1000
9054642,1768003316000,257,1,1000
9054643,1768003320000,257,1,4000
9054644,1768003323000,257,1,3000
9054645,1768003326000,353,1,3000
9054646,1768003328000,2598,2,2000
9054647,1768003331000,257,1,3000
9054648,1768003332000,1734,2,1000
9054649,1768003334000,257,1,2000
9054650,1768003335000,0,0,1000
9054651,1768003337000,257,1,2000
9054652,1768003339000,0,0,2000
9054653,1768003341000,677,2,2000
9054654,1768003343000,4997,3,2000
9054655,1768003344000,677,2,1000
9054656,1768003347000,2598,2,3000
9054657,1768003350000,257,1,3000
9054658,1768003352000,257,1,2000
9054659,1768003355000,1319,1,3000
9054660,1768003357000,1157,3,2000
