block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
28669824,1763320176001,20,34,0,0,34,34,598,0.999
28669825,1763320182001,32,20,0,0,20,20,598,0.9994
28669826,1763320188001,19,32,0,0,32,32,598,0.9995
28669827,1763320194001,31,19,0,0,19,19,598,0.9992
28669828,1763320200001,21,31,0,0,31,31,598,0.9998
28669829,1763320206001,33,21,0,0,21,21,598,1
28669830,1763320212001,19,33,0,0,33,33,598,0.9995
28669831,1763320218001,31,19,0,0,19,19,598,0.9999
28669832,1763320224001,20,31,0,0,31,31,598,0.9999
28669833,1763320230001,34,20,0,0,20,20,598,1
28669834,1763320236001,21,34,0,0,34,34,598,0.9998
28669835,1763320242001,28,21,0,0,21,21,598,0.9999
28669836,1763320248001,21,28,0,0,28,28,598,0.9999
28669837,1763320254001,34,21,0,0,21,21,598,0.9994
28669838,1763320260001,19,34,0,0,34,34,598,0.9985
28669839,1763320266001,34,19,0,0,19,19,598,0.9998
28669840,1763320272001,18,34,0,0,34,34,598,0.9998
28669841,1763320278001,32,18,0,0,18,18,598,0.9998
28669842,1763320284001,20,32,0,0,32,32,597,0.9998
28669843,1763320290001,33,20,0,0,20,20,598,0.9999
28669844,1763320296001,20,33,0,0,33,33,598,0.9998
28669845,1763320302001,34,20,0,0,20,20,598,0.9998
28669846,1763320308001,20,34,0,0,34,34,598,1
28669847,1763320314001,32,20,0,0,20,20,598,0.9992
28669848,1763320320001,18,32,0,0,32,32,598,0.9999
28669849,1763320326001,31,18,0,0,18,18,598,1
28669850,1763320332001,18,31,0,0,31,31,598,0.9998
28669851,1763320338001,33,18,0,0,18,18,598,1
28669852,1763320344001,19,33,0,0,33,33,598,0.9999
28669853,1763320350001,32,19,0,0,19,19,598,1
28669854,1763320356001,21,32,0,0,32,32,598,0.9999
28669855,1763320362001,31,21,0,0,21,21,598,0.9999
28669856,1763320368001,21,31,0,0,31,31,597,0.9999
28669857,1763320374001,35,21,0,0,21,21,598,0.9998
28669858,1763320380001,22,35,0,0,35,35,598,1
28669859,1763320386001,33,22,0,0,22,22,598,0.9998
28669860,1763320392001,20,33,0,0,33,33,598,0.9999
28669861,1763320398001,30,20,0,0,20,20,598,0.9997
28669862,1763320404001,19,30,0,0,30,30,597,0.9997
28669863,1763320410001,30,19,0,0,19,19,597,0.9996
28669864,1763320416001,24,30,0,0,30,30,598,0.9989
28669865,1763320422001,32,24,0,0,24,24,598,0.9998
28669866,1763320428001,24,32,0,0,32,32,598,1
28669867,1763320434001,31,24,0,0,24,24,598,0.9997
28669868,1763320440001,21,31,0,0,31,31,598,0.9996
28669869,1763320446001,31,21,0,0,21,21,598,0.9998
28669870,1763320452001,22,31,0,0,31,31,598,0.9998
28669871,1763320458001,29,22,0,0,22,22,598,0.9999
28669872,1763320464001,21,29,0,0,29,29,598,0.9999
28669873,1763320470001,33,21,0,0,21,21,598,0.9999
28669874,1763320476001,20,33,0,0,33,33,598,1
28669875,1763320482001,31,20,0,0,20,20,598,0.9997
28669876,1763320488001,21,31,0,0,31,31,598,0.999
28669877,1763320494001,32,21,0,0,21,21,598,0.9999
28669878,1763320500001,22,32,0,0,32,32,598,0.9997
28669879,1763320506001,31,22,0,0,22,22,598,0.9999
28669880,1763320512001,20,31,0,0,31,31,598,0.9999
28669881,1763320518001,31,20,0,0,20,20,598,0.9999
28669882,1763320524001,21,31,0,0,31,31,598,1
28669883,1763320530001,30,21,0,0,21,21,598,0.9998
28669884,1763320536001,22,30,0,0,30,30,598,0.9999
28669885,1763320542001,30,22,0,0,22,22,598,0.9992
28669886,1763320548001,23,30,0,0,30,30,598,0.9993
28669887,1763320554001,32,23,0,0,23,23,598,0.9996
28669888,1763320560001,22,32,0,0,32,32,598,0.9994
28669889,1763320566001,28,22,0,0,22,22,598,1
28669890,1763320572001,21,28,0,0,28,28,598,0.9997
28669891,1763320578001,30,21,0,0,21,21,598,1
28669892,1763320584001,21,30,0,0,30,30,598,0.9999
28669893,1763320590001,31,21,0,0,21,21,598,0.9993
28669894,1763320596001,21,31,0,0,31,31,598,0.9996
28669895,1763320602001,31,21,0,0,21,21,598,0.9985
28669896,1763320608001,21,31,0,0,31,31,598,0.9999
28669897,1763320614001,34,21,0,0,21,21,598,0.9998
28669898,1763320620001,20,34,0,0,34,34,598,0.9995
28669899,1763320626001,33,20,0,0,20,20,598,0.9999
