block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29737043,1769769756000,23,30,0,0,30,28,598,0.9996
29737044,1769769762000,23,23,0,0,23,23,598,0.9995
29737045,1769769768000,23,23,0,0,23,23,598,0.9987
29737046,1769769774000,28,23,0,0,23,22,598,0.9994
29737047,1769769780000,24,28,0,0,28,26,598,0.9995
29737048,1769769786000,27,24,0,0,24,22,598,0.9989
29737049,1769769792000,25,27,0,0,27,25,598,0.9998
29737050,1769769798000,30,25,0,0,25,24,598,0.9997
29737051,1769769804000,21,30,0,0,30,28,598,0.9994
29737052,1769769810000,25,21,0,0,21,21,598,0.9994
29737053,1769769816000,23,25,0,0,25,25,598,0.9998
29737054,1769769822000,29,23,0,0,23,22,596,0.9995
29737055,1769769828000,28,29,0,0,29,27,597,0.9994
29737056,1769769834000,27,28,0,0,28,26,598,0.9987
29737057,1769769840000,23,27,0,0,27,25,598,0.9989
29737058,1769769846000,28,23,0,0,23,21,598,0.9987
29737059,1769769852000,25,28,0,0,28,26,598,0.9995
29737060,1769769858000,28,25,0,0,25,23,598,0.9993
29737061,1769769864000,28,28,0,0,28,26,598,0.9997
29737062,1769769870000,28,28,0,0,28,26,598,0.9993
29737063,1769769876000,26,28,0,0,28,26,598,0.9986
29737064,1769769882000,28,26,0,0,26,24,598,0.9995
29737065,1769769888000,25,28,0,0,28,26,598,0.9995
29737066,1769769894000,0,25,0,0,25,23,598,0.9995
29737067,1769769900000,33,0,0,0,0,0,598,0
29737068,1769769906000,18,33,0,0,33,33,598,0.9999
29737069,1769769912000,34,18,0,0,18,18,598,0.9988
29737070,1769769918000,21,34,0,0,34,33,598,0.9994
29737071,1769769924000,32,21,0,0,21,19,598,0.9982
29737072,1769769930000,21,32,0,0,32,30,598,0.9988
29737073,1769769936000,29,21,0,0,21,19,598,0.999
29737074,1769769942000,24,29,0,0,29,27,598,0.9994
29737075,1769769948000,29,24,0,0,24,22,598,0.9996
29737076,1769769954000,22,29,0,0,29,27,598,0.9988
29737077,1769769960000,30,22,0,0,22,20,598,0.9989
29737078,1769769966000,22,30,0,0,30,28,598,0.9991
29737079,1769769972000,28,22,0,0,22,20,598,0.9991
29737080,1769769978000,19,28,0,0,28,28,598,0.9991
29737081,1769769984000,32,19,0,0,19,19,598,0.9996
29737082,1769769990000,25,32,0,0,32,30,598,0.9995
29737083,1769769996000,30,25,0,0,25,23,597,0.9995
29737084,1769770002000,26,30,0,0,30,28,598,0.9991
29737085,1769770008000,30,26,0,0,26,25,598,0.9993
29737086,1769770014000,24,30,0,0,30,28,598,0.9988
29737087,1769770020000,31,24,0,0,24,22,598,0.999
29737088,1769770026000,22,31,0,0,31,29,598,0.9989
29737089,1769770032000,27,22,0,0,22,20,598,0.9992
29737090,1769770038000,26,27,0,0,27,25,598,0.9994
29737091,1769770044000,32,26,0,0,26,24,598,0.9995
29737092,1769770050000,27,32,0,0,32,30,598,0.9989
29737093,1769770056000,30,27,0,0,27,25,598,0.9991
29737094,1769770062000,26,30,0,0,30,28,598,0.9988
29737095,1769770068000,31,26,0,0,26,24,598,0.9982
29737096,1769770074000,25,31,0,0,31,29,598,0.9989
29737097,1769770080000,29,25,0,0,25,23,598,0.9995
29737098,1769770086000,24,29,0,0,29,27,598,0.9994
29737099,1769770092000,29,24,0,0,24,22,598,0.9996
29737100,1769770098000,22,29,0,0,29,28,598,0.9978
29737101,1769770104000,25,22,0,0,22,22,598,0.9986
29737102,1769770110000,22,25,0,0,25,25,598,0.9993
29737103,1769770116000,27,22,0,0,22,22,598,0.9989
29737104,1769770122000,20,27,0,0,27,27,598,0.9992
29737105,1769770128000,30,20,0,0,20,20,598,0.9996
29737106,1769770134000,28,30,0,0,30,28,598,0.9991
29737107,1769770140000,31,28,0,0,28,26,598,0.9977
29737108,1769770146000,25,31,0,0,31,29,598,0.9995
29737109,1769770152000,28,25,0,0,25,23,598,0.9983
29737110,1769770158000,23,28,0,0,28,26,597,0.9987
29737111,1769770164000,29,23,0,0,23,21,598,0.9993
29737112,1769770170000,25,29,0,0,29,27,598,0.9975
29737113,1769770176000,27,25,0,0,25,24,598,0.9993
29737114,1769770182000,27,27,0,0,27,25,598,0.9991
29737115,1769770188000,25,27,0,0,27,25,598,0.9991
29737116,1769770194000,24,25,0,0,25,25,598,0.9991
29737117,1769770200000,27,24,0,0,24,24,598,0.9987
29737118,1769770206000,25,27,0,0,27,25,598,0.9988
29737119,1769770212000,28,25,0,0,25,23,598,0.9987
29737120,1769770218000,26,28,0,0,28,26,597,0.9993
29737121,1769770224000,29,26,0,0,26,24,598,0.9992
29737122,1769770230000,28,29,0,0,29,27,598,0.9994
29737123,1769770236000,30,28,0,0,28,26,598,0.9996
29737124,1769770242000,27,30,0,0,30,28,598,0.9994
29737125,1769770248000,26,27,0,0,27,25,598,0.9991
29737126,1769770254000,25,26,0,0,26,25,598,0.9996
29737127,1769770260000,28,25,0,0,25,23,598,0.9994
29737128,1769770266000,22,28,0,0,28,26,598,0.9995
29737129,1769770272000,26,22,0,0,22,20,598,0.9992
29737130,1769770278000,28,26,0,0,26,24,598,0.9998
29737131,1769770284000,29,28,0,0,28,26,598,0.9993
29737132,1769770290000,28,29,0,0,29,27,598,0.9994
29737133,1769770296000,25,28,0,0,28,26,598,0.9992
29737134,1769770302000,25,25,0,0,25,23,598,0.9995
29737135,1769770308000,26,25,0,0,25,23,598,0.9995
29737136,1769770314000,22,26,0,0,26,26,598,0.9994
29737137,1769770320000,26,22,0,0,22,22,598,0.9988
29737138,1769770326000,26,26,0,0,26,26,598,0.9994
29737139,1769770332000,27,26,0,0,26,25,598,0.9995
29737140,1769770338000,21,27,0,0,27,27,598,0.9996
29737141,1769770344000,29,21,0,0,21,21,598,0.9981
29737142,1769770350000,24,29,0,0,29,27,598,0.9991
29737143,1769770356000,28,24,0,0,24,23,598,0.9986
29737144,1769770362000,27,28,0,0,28,26,598,0.9992
29737145,1769770368000,28,27,0,0,27,25,597,0.9993
29737146,1769770374000,29,28,0,0,28,26,598,0.9991
29737147,1769770380000,28,29,0,0,29,27,596,0.9994
29737148,1769770386000,26,28,0,0,28,26,598,0.9989
29737149,1769770392000,28,26,0,0,26,24,597,0.999
