block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29060243,1765686300001,22,32,0,0,32,32,598,0.9973
29060244,1765686306001,26,22,0,0,22,22,598,0.9973
29060245,1765686312001,23,26,0,0,26,26,598,0.9977
29060246,1765686318001,29,23,0,0,23,23,598,0.9972
29060247,1765686324001,23,29,0,0,29,29,598,0.9975
29060248,1765686330001,28,23,0,0,23,23,598,0.9976
29060249,1765686336001,23,28,0,0,28,28,598,0.9981
29060250,1765686342001,30,23,0,0,23,23,598,0.9977
29060251,1765686348001,23,30,0,0,30,30,598,0.9974
29060252,1765686354001,31,23,0,0,23,23,598,0.9974
29060253,1765686360001,21,31,0,0,31,31,598,0.9962
29060254,1765686366001,26,21,0,0,21,21,598,0.9974
29060255,1765686372001,20,26,0,0,26,26,598,0.9976
29060256,1765686378001,26,20,0,0,20,20,597,0.9997
29060257,1765686384001,22,26,0,0,26,26,598,0.9977
29060258,1765686390001,26,22,0,0,22,22,598,0.9979
29060259,1765686396001,20,26,0,0,26,26,598,0.9977
29060260,1765686402001,27,20,0,0,20,20,598,0.998
29060261,1765686408001,22,27,0,0,27,27,598,0.9979
29060262,1765686414001,29,22,0,0,22,22,597,0.9992
29060263,1765686420001,21,29,0,0,29,29,598,0.9977
29060264,1765686426001,24,21,0,0,21,21,598,0.9975
29060265,1765686432001,19,24,0,0,24,24,598,0.9979
29060266,1765686438001,28,19,0,0,19,19,598,0.9977
29060267,1765686444001,22,28,0,0,28,28,598,0.9977
29060268,1765686450001,26,22,0,0,22,22,598,0.9979
29060269,1765686456001,22,26,0,0,26,26,597,0.9978
29060270,1765686462001,23,22,0,0,22,22,598,0.9968
29060271,1765686468001,18,23,0,0,23,23,598,0.998
29060272,1765686474001,28,18,0,0,18,18,598,0.9981
29060273,1765686480001,21,28,0,0,28,28,598,0.9981
29060274,1765686486001,29,21,0,0,21,21,598,0.9975
29060275,1765686492001,20,29,0,0,29,29,598,0.9977
29060276,1765686498001,30,20,0,0,20,20,598,0.9972
29060277,1765686504001,20,30,0,0,30,30,598,0.9962
29060278,1765686510001,28,20,0,0,20,20,598,0.9973
29060279,1765686516001,20,28,0,0,28,28,597,0.999
29060280,1765686522001,26,20,0,0,20,20,598,0.998
29060281,1765686528001,22,26,0,0,26,26,598,0.9979
29060282,1765686534001,28,22,0,0,22,22,598,0.9972
29060283,1765686540001,19,28,0,0,28,28,598,0.9961
29060284,1765686546001,27,19,0,0,19,19,598,0.9976
29060285,1765686552001,20,27,0,0,27,27,598,0.9978
29060286,1765686558001,29,20,0,0,20,20,598,0.998
29060287,1765686564001,23,29,0,0,29,29,598,0.9978
29060288,1765686570001,26,23,0,0,23,23,598,0.998
29060289,1765686576001,19,26,0,0,26,26,598,0.9972
29060290,1765686582001,30,19,0,0,19,19,598,0.9979
29060291,1765686588001,20,30,0,0,30,30,598,0.9975
29060292,1765686594001,28,20,0,0,20,20,598,0.9977
29060293,1765686600001,18,28,0,0,28,28,598,0.9976
29060294,1765686606001,28,18,0,0,18,18,598,0.9974
29060295,1765686612001,20,28,0,0,28,28,598,0.9976
29060296,1765686618001,30,20,0,0,20,20,598,0.9975
29060297,1765686624001,20,30,0,0,30,30,598,0.9973
29060298,1765686630001,30,20,0,0,20,20,597,0.9973
29060299,1765686636001,19,30,0,0,30,30,598,0.9978
29060300,1765686642001,28,19,0,0,19,19,598,0.9974
29060301,1765686648001,18,28,0,0,28,28,598,0.9968
29060302,1765686654001,31,18,0,0,18,18,598,0.9977
29060303,1765686660001,21,31,0,0,31,31,598,0.9973
29060304,1765686666001,28,21,0,0,21,21,598,0.9971
29060305,1765686672001,20,28,0,0,28,28,598,0.9976
29060306,1765686678001,34,20,0,0,20,20,598,0.9972
29060307,1765686684001,21,34,0,0,34,34,597,0.9973
29060308,1765686690001,33,21,0,0,21,21,598,0.9972
29060309,1765686696001,20,33,0,0,33,33,598,0.9968
29060310,1765686702001,29,20,0,0,20,20,598,0.9977
29060311,1765686708001,21,29,0,0,29,29,598,0.9975
29060312,1765686714001,31,21,0,0,21,21,598,0.9977
29060313,1765686720001,19,31,0,0,31,31,598,0.9965
29060314,1765686726001,31,19,0,0,19,19,598,0.9979
29060315,1765686732001,19,31,0,0,31,31,598,0.9975
29060316,1765686738001,30,19,0,0,19,19,598,0.9976
29060317,1765686744001,18,30,0,0,30,30,598,0.9977
29060318,1765686750001,28,18,0,0,18,18,598,0.998
29060319,1765686756001,19,28,0,0,28,28,598,0.9976
29060320,1765686762001,29,19,0,0,19,19,598,0.9981
29060321,1765686768001,21,29,0,0,29,29,596,0.9975
29060322,1765686774001,33,21,0,0,21,21,596,0.9978
29060323,1765686780001,22,33,0,0,33,33,598,0.9959
29060324,1765686786001,29,22,0,0,22,22,598,0.9969
29060325,1765686792001,20,29,0,0,29,29,597,0.9988
29060326,1765686798001,34,20,0,0,20,20,598,0.9977
29060327,1765686804001,22,34,0,0,34,34,598,0.998
29060328,1765686810001,31,22,0,0,22,22,598,0.9976
29060329,1765686816001,21,31,0,0,31,31,598,0.9978
29060330,1765686822001,30,21,0,0,21,21,598,0.9978
29060331,1765686828001,21,30,0,0,30,30,598,0.998
29060332,1765686834001,30,21,0,0,21,21,598,0.9976
29060333,1765686840001,20,30,0,0,30,30,598,0.9974
29060334,1765686846001,30,20,0,0,20,20,598,0.998
29060335,1765686852001,21,30,0,0,30,30,598,0.9977
29060336,1765686858001,31,21,0,0,21,21,598,0.9975
29060337,1765686864001,19,31,0,0,31,31,598,0.9978
29060338,1765686870001,29,19,0,0,19,19,598,0.9979
29060339,1765686876001,21,29,0,0,29,29,598,0.998
29060340,1765686882001,28,21,0,0,21,21,598,0.9976
29060341,1765686888001,20,28,0,0,28,28,598,0.9968
29060342,1765686894001,30,20,0,0,20,20,598,0.9971
29060343,1765686900001,19,30,0,0,30,30,598,0.9973
29060344,1765686906001,26,19,0,0,19,19,598,0.9962
29060345,1765686912001,21,26,0,0,26,26,598,0.9975
29060346,1765686918001,30,21,0,0,21,21,598,0.9978
29060347,1765686924001,23,30,0,0,30,30,598,0.9978
29060348,1765686930001,27,23,0,0,23,23,598,0.9976
29060349,1765686936001,21,27,0,0,27,27,598,0.9979
29060350,1765686942001,29,21,0,0,21,21,598,0.9976
29060351,1765686948001,21,29,0,0,29,29,598,0.9979
29060352,1765686954001,29,21,0,0,21,21,598,0.9978
29060353,1765686960001,23,29,0,0,29,29,598,0.9974
29060354,1765686966001,28,23,0,0,23,23,598,0.998
29060355,1765686972001,22,28,0,0,28,28,598,0.998
29060356,1765686978001,28,22,0,0,22,22,598,0.9969
29060357,1765686984001,24,28,0,0,28,28,598,0.9977
29060358,1765686990001,25,24,0,0,24,24,598,0.9978
29060359,1765686996001,24,25,0,0,25,25,598,0.9975
29060360,1765687002001,26,24,0,0,24,24,598,0.998
29060361,1765687008001,24,26,0,0,26,26,598,0.9979
29060362,1765687014001,32,24,0,0,24,24,598,0.9979
29060363,1765687020001,23,32,0,0,32,32,598,0.9981
29060364,1765687026001,27,23,0,0,23,23,598,0.9974
29060365,1765687032001,23,27,0,0,27,27,598,0.9974
29060366,1765687038001,29,23,0,0,23,23,598,0.9979
29060367,1765687044001,22,29,0,0,29,29,598,0.9975
29060368,1765687050001,28,22,0,0,22,22,597,0.9979
29060369,1765687056001,23,28,0,0,28,28,588,0.9978
29060370,1765687062001,30,23,0,0,23,23,598,0.9975
29060371,1765687068001,24,30,0,0,30,30,598,0.9969
29060372,1765687074001,30,24,0,0,24,24,598,0.9977
29060373,1765687080001,22,30,0,0,30,30,598,0.9977
29060374,1765687086001,28,22,0,0,22,22,597,0.9992
29060375,1765687092001,24,28,0,0,28,28,598,0.9969
29060376,1765687098001,28,24,0,0,24,24,598,0.9981
29060377,1765687104001,25,28,0,0,28,28,597,0.999
29060378,1765687110001,28,25,0,0,25,25,598,0.9976
29060379,1765687116001,24,28,0,0,28,28,598,0.998
29060380,1765687122001,26,24,0,0,24,24,598,0.998
29060381,1765687128001,24,26,0,0,26,26,598,0.9974
29060382,1765687134001,26,24,0,0,24,24,597,0.9962
29060383,1765687140001,24,26,0,0,26,26,598,0.9978
29060384,1765687146001,24,24,0,0,24,24,598,0.9978
29060385,1765687152001,25,24,0,0,24,24,598,0.998
29060386,1765687158001,28,25,0,0,25,25,598,0.9978
29060387,1765687164001,27,28,0,0,28,28,598,0.998
29060388,1765687170001,26,27,0,0,27,27,598,0.9978
29060389,1765687176001,24,26,0,0,26,26,598,0.9974
29060390,1765687182001,28,24,0,0,24,24,598,0.9975
29060391,1765687188001,22,28,0,0,28,28,598,0.9968
29060392,1765687194001,28,22,0,0,22,22,598,0.9979
29060393,1765687200001,23,28,0,0,28,28,598,0.9977
29060394,1765687206001,28,23,0,0,23,23,598,0.9975
29060395,1765687212001,20,28,0,0,28,28,598,0.9976
29060396,1765687218001,28,20,0,0,20,20,598,0.9975
29060397,1765687224001,21,28,0,0,28,28,598,0.9976
29060398,1765687230001,25,21,0,0,21,21,597,0.9974
29060399,1765687236001,23,25,0,0,25,25,598,0.9977
29060400,1765687242001,25,23,0,0,23,23,598,0.9977
29060401,1765687248001,23,25,0,0,25,25,598,0.9972
29060402,1765687254001,27,23,0,0,23,23,598,0.9967
29060403,1765687260001,19,27,0,0,27,27,598,0.9966
