block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29564243,1768728666000,28,25,0,0,25,25,597,0.9993
29564244,1768728672000,25,28,0,0,28,28,597,0.9993
29564245,1768728678000,28,25,0,0,25,25,597,0.9988
29564246,1768728684000,22,28,0,0,28,28,597,0.9985
29564247,1768728690000,29,22,0,0,22,22,597,0.9983
29564248,1768728696000,25,29,0,0,29,29,597,0.9984
29564249,1768728702000,30,25,0,0,25,25,597,0.999
29564250,1768728708000,26,30,0,0,30,30,597,0.9994
29564251,1768728714000,26,26,0,0,26,26,597,0.9992
29564252,1768728720000,26,26,0,0,26,26,597,0.9993
29564253,1768728726000,28,26,0,0,26,26,597,0.9986
29564254,1768728732000,26,28,0,0,28,28,597,0.9992
29564255,1768728738000,25,26,0,0,26,26,597,0.9987
29564256,1768728744000,23,25,0,0,25,25,597,0.9995
29564257,1768728750000,25,23,0,0,23,23,597,0.9998
29564258,1768728756000,26,25,0,0,25,25,597,0.9993
29564259,1768728762000,28,26,0,0,26,26,596,0.9995
29564260,1768728768000,24,28,0,0,28,28,597,0.9991
29564261,1768728774000,28,24,0,0,24,24,596,0.9994
29564262,1768728780000,25,28,0,0,28,28,597,0.9989
29564263,1768728786000,25,25,0,0,25,25,597,0.9988
29564264,1768728792000,24,25,0,0,25,25,596,0.9993
29564265,1768728798000,28,24,0,0,24,24,596,0.9997
29564266,1768728804000,26,28,0,0,28,28,597,0.9996
29564267,1768728810000,0,26,0,0,26,26,597,0.999
29564268,1768728816000,37,0,0,0,0,0,597,0
29564269,1768728822000,21,37,0,0,37,37,597,0.9985
29564270,1768728828000,32,21,0,0,21,21,597,0.9998
29564271,1768728834000,21,32,0,0,32,32,597,0.9987
29564272,1768728840000,31,21,0,0,21,21,597,0.9981
29564273,1768728846000,18,31,0,0,31,31,597,0.9981
29564274,1768728852000,28,18,0,0,18,18,597,0.9992
29564275,1768728858000,19,28,0,0,28,28,597,0.9996
29564276,1768728864000,32,19,0,0,19,19,597,0.999
29564277,1768728870000,21,32,0,0,32,32,597,0.9984
29564278,1768728876000,29,21,0,0,21,21,593,0.9991
29564279,1768728882000,21,29,0,0,29,29,597,0.9991
29564280,1768728888000,28,21,0,0,21,21,597,0.999
29564281,1768728894000,23,28,0,0,28,28,595,0.9995
29564282,1768728900000,30,23,0,0,23,23,596,0.9992
29564283,1768728906000,25,30,0,0,30,30,596,0.9988
29564284,1768728912000,30,25,0,0,25,25,597,0.999
29564285,1768728918000,27,30,0,0,30,30,597,0.9993
29564286,1768728924000,28,27,0,0,27,27,596,0.9994
29564287,1768728930000,26,28,0,0,28,28,596,0.9995
29564288,1768728936000,26,26,0,0,26,26,597,0.9993
29564289,1768728942000,25,26,0,0,26,26,597,0.9985
29564290,1768728948000,27,25,0,0,25,25,597,0.9978
29564291,1768728954000,29,27,0,0,27,27,597,0.998
29564292,1768728960000,25,29,0,0,29,29,597,0.9992
29564293,1768728966000,26,25,0,0,25,25,596,0.9995
29564294,1768728972000,27,26,0,0,26,26,596,0.9992
29564295,1768728978000,27,27,0,0,27,27,596,0.9996
29564296,1768728984000,25,27,0,0,27,27,596,0.9992
29564297,1768728990000,26,25,0,0,25,25,597,0.9993
29564298,1768728996000,26,26,0,0,26,26,595,0.9997
29564299,1768729002000,28,26,0,0,26,26,596,0.9997
