block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29823443,1770289848000,25,33,0,0,33,31,597,0.9981
29823444,1770289854000,30,25,0,0,25,23,597,0.9977
29823445,1770289860000,23,30,0,0,30,28,597,0.9987
29823446,1770289866000,29,23,0,0,23,21,597,0.9985
29823447,1770289872000,21,29,0,0,29,27,595,0.9984
29823448,1770289878000,35,21,0,0,21,20,596,0.9987
29823449,1770289884000,21,35,0,0,35,33,597,0.9983
29823450,1770289890000,31,21,0,0,21,21,597,0.9979
29823451,1770289896000,25,31,0,0,31,31,597,0.9977
29823452,1770289902000,33,25,0,0,25,23,597,0.9989
29823453,1770289908000,23,33,0,0,33,31,597,0.9991
29823454,1770289914000,31,23,0,0,23,21,597,0.9988
29823455,1770289920000,22,31,0,0,31,29,597,0.999
29823456,1770289926000,31,22,0,0,22,20,597,0.999
29823457,1770289932000,24,31,0,0,31,29,597,0.9983
29823458,1770289938000,33,24,0,0,24,22,597,0.998
29823459,1770289944000,24,33,0,0,33,31,597,0.9987
29823460,1770289950000,31,24,0,0,24,23,597,0.9983
29823461,1770289956000,23,31,0,0,31,29,597,0.9987
29823462,1770289962000,28,23,0,0,23,21,597,0.9991
29823463,1770289968000,24,28,0,0,28,26,597,0.998
29823464,1770289974000,34,24,0,0,24,22,597,0.9978
29823465,1770289980000,24,34,0,0,34,32,597,0.9978
29823466,1770289986000,28,24,0,0,24,22,597,0.9978
29823467,1770289992000,24,28,0,0,28,26,597,0.9952
29823468,1770289998000,31,24,0,0,24,22,597,0.9977
29823469,1770290004000,25,31,0,0,31,29,597,0.9978
29823470,1770290010000,29,25,0,0,25,25,597,0.9981
29823471,1770290016000,22,29,0,0,29,29,596,0.9984
29823472,1770290022000,31,22,0,0,22,22,597,0.9985
29823473,1770290028000,20,31,0,0,31,30,597,0.9984
29823474,1770290034000,29,20,0,0,20,20,597,0.997
29823475,1770290040000,23,29,0,0,29,29,597,0.9985
29823476,1770290046000,29,23,0,0,23,21,597,0.9978
29823477,1770290052000,22,29,0,0,29,27,597,0.9981
29823478,1770290058000,29,22,0,0,22,20,596,0.9986
29823479,1770290064000,25,29,0,0,29,27,597,0.9984
29823480,1770290070000,32,25,0,0,25,23,596,0.9975
29823481,1770290076000,26,32,0,0,32,30,597,0.9978
29823482,1770290082000,33,26,0,0,26,24,597,0.9982
29823483,1770290088000,25,33,0,0,33,31,597,0.9989
29823484,1770290094000,31,25,0,0,25,23,597,0.9983
29823485,1770290100000,19,31,0,0,31,29,597,0.9982
29823486,1770290106000,28,19,0,0,19,19,597,0.9981
29823487,1770290112000,23,28,0,0,28,28,597,0.9991
29823488,1770290118000,35,23,0,0,23,21,597,0.9987
29823489,1770290124000,23,35,0,0,35,33,597,0.9988
29823490,1770290130000,37,23,0,0,23,21,597,0.9988
29823491,1770290136000,24,37,0,0,37,35,597,0.9985
29823492,1770290142000,33,24,0,0,24,22,597,0.9983
29823493,1770290148000,22,33,0,0,33,31,597,0.9986
29823494,1770290154000,32,22,0,0,22,20,597,0.998
29823495,1770290160000,19,32,0,0,32,30,597,0.9986
29823496,1770290166000,31,19,0,0,19,18,597,0.9984
29823497,1770290172000,19,31,0,0,31,29,596,0.999
29823498,1770290178000,34,19,0,0,19,17,597,0.9987
29823499,1770290184000,25,34,0,0,34,32,597,0.9988
29823500,1770290190000,34,25,0,0,25,23,597,0.9979
29823501,1770290196000,23,34,0,0,34,32,597,0.9984
29823502,1770290202000,31,23,0,0,23,21,597,0.9985
29823503,1770290208000,22,31,0,0,31,29,597,0.9978
29823504,1770290214000,34,22,0,0,22,20,597,0.9985
29823505,1770290220000,19,34,0,0,34,32,595,0.9985
29823506,1770290226000,32,19,0,0,19,17,597,0.9975
29823507,1770290232000,20,32,0,0,32,30,597,0.9984
29823508,1770290238000,29,20,0,0,20,18,597,0.9976
29823509,1770290244000,22,29,0,0,29,27,597,0.9982
29823510,1770290250000,28,22,0,0,22,22,597,0.9987
29823511,1770290256000,28,28,0,0,28,26,597,0.9987
29823512,1770290262000,28,28,0,0,28,26,597,0.998
29823513,1770290268000,28,28,0,0,28,26,597,0.9984
29823514,1770290274000,26,28,0,0,28,26,597,0.9963
29823515,1770290280000,24,26,0,0,26,24,596,0.9976
29823516,1770290286000,27,24,0,0,24,22,597,0.9985
29823517,1770290292000,26,27,0,0,27,25,597,0.9981
29823518,1770290298000,26,26,0,0,26,24,597,0.9983
29823519,1770290304000,27,26,0,0,26,24,597,0.998
29823520,1770290310000,27,27,0,0,27,25,595,0.9984
29823521,1770290316000,22,27,0,0,27,27,597,0.998
29823522,1770290322000,23,22,0,0,22,22,597,0.9987
29823523,1770290328000,23,23,0,0,23,22,597,0.9981
29823524,1770290334000,24,23,0,0,23,21,597,0.998
29823525,1770290340000,21,24,0,0,24,22,597,0.9976
29823526,1770290346000,25,21,0,0,21,19,597,0.9992
29823527,1770290352000,22,25,0,0,25,23,597,0.9987
29823528,1770290358000,27,22,0,0,22,20,597,0.9992
29823529,1770290364000,25,27,0,0,27,25,597,0.9971
29823530,1770290370000,28,25,0,0,25,23,597,0.9982
29823531,1770290376000,24,28,0,0,28,26,597,0.9984
29823532,1770290382000,31,24,0,0,24,22,597,0.9985
29823533,1770290388000,22,31,0,0,31,29,597,0.9983
29823534,1770290394000,27,22,0,0,22,20,597,0.9979
29823535,1770290400000,23,27,0,0,27,25,597,0.9981
29823536,1770290406000,26,23,0,0,23,21,597,0.9988
29823537,1770290412000,25,26,0,0,26,24,597,0.9983
29823538,1770290418000,28,25,0,0,25,23,597,0.9978
29823539,1770290424000,24,28,0,0,28,26,597,0.9982
29823540,1770290430000,29,24,0,0,24,22,597,0.9974
29823541,1770290436000,26,29,0,0,29,27,597,0.9984
29823542,1770290442000,30,26,0,0,26,26,597,0.9988
29823543,1770290448000,29,30,0,0,30,28,594,0.9986
29823544,1770290454000,28,29,0,0,29,27,597,0.9986
29823545,1770290460000,24,28,0,0,28,27,597,0.9981
29823546,1770290466000,28,24,0,0,24,24,597,0.996
29823547,1770290472000,25,28,0,0,28,26,597,0.9983
29823548,1770290478000,29,25,0,0,25,23,597,0.9982
29823549,1770290484000,27,29,0,0,29,27,597,0.9985
29823550,1770290490000,31,27,0,0,27,25,597,0.9986
29823551,1770290496000,29,31,0,0,31,29,597,0.9988
29823552,1770290502000,27,29,0,0,29,27,597,0.9984
29823553,1770290508000,28,27,0,0,27,26,597,0.9973
29823554,1770290514000,28,28,0,0,28,26,597,0.9983
29823555,1770290520000,25,28,0,0,28,26,597,0.9974
29823556,1770290526000,24,25,0,0,25,23,597,0.9988
29823557,1770290532000,24,24,0,0,24,24,597,0.9983
29823558,1770290538000,29,24,0,0,24,24,597,0.999
29823559,1770290544000,30,29,0,0,29,27,596,0.9974
29823560,1770290550000,27,30,0,0,30,28,597,0.9985
29823561,1770290556000,27,27,0,0,27,25,597,0.9985
29823562,1770290562000,30,27,0,0,27,26,596,0.9978
29823563,1770290568000,25,30,0,0,30,28,596,0.9983
29823564,1770290574000,28,25,0,0,25,23,596,0.9981
29823565,1770290580000,26,28,0,0,28,26,597,0.9984
29823566,1770290586000,27,26,0,0,26,24,597,0.997
29823567,1770290592000,28,27,0,0,27,25,597,0.9983
29823568,1770290598000,26,28,0,0,28,26,597,0.9983
29823569,1770290604000,30,26,0,0,26,24,597,0.9966
29823570,1770290610000,24,30,0,0,30,28,597,0.9982
29823571,1770290616000,25,24,0,0,24,24,597,0.9981
29823572,1770290622000,27,25,0,0,25,25,597,0.9988
29823573,1770290628000,28,27,0,0,27,26,597,0.9978
29823574,1770290634000,26,28,0,0,28,26,597,0.9964
29823575,1770290640000,30,26,0,0,26,24,596,0.9977
29823576,1770290646000,29,30,0,0,30,28,596,0.9981
29823577,1770290652000,30,29,0,0,29,27,597,0.9982
29823578,1770290658000,28,30,0,0,30,28,597,0.9985
29823579,1770290664000,28,28,0,0,28,26,597,0.998
29823580,1770290670000,24,28,0,0,28,27,597,0.9974
29823581,1770290676000,23,24,0,0,24,24,597,0.9983
29823582,1770290682000,28,23,0,0,23,23,596,0.9988
29823583,1770290688000,27,28,0,0,28,26,597,0.9987
29823584,1770290694000,28,27,0,0,27,26,597,0.9981
29823585,1770290700000,28,28,0,0,28,26,597,0.9981
29823586,1770290706000,29,28,0,0,28,26,597,0.9971
29823587,1770290712000,26,29,0,0,29,27,597,0.9921
29823588,1770290718000,30,26,0,0,26,24,597,0.994
29823589,1770290724000,28,30,0,0,30,28,596,0.995
29823590,1770290730000,25,28,0,0,28,27,595,0.9975
29823591,1770290736000,29,25,0,0,25,24,593,0.998
29823592,1770290742000,21,29,0,0,29,27,597,0.9989
29823593,1770290748000,20,21,0,0,21,21,499,0.9976
29823594,1770290754000,25,20,0,0,20,20,597,0.9987
29823595,1770290760000,25,25,0,0,25,23,597,0.9985
29823596,1770290766000,26,25,0,0,25,24,597,0.9976
29823597,1770290772000,27,26,0,0,26,24,597,0.9968
29823598,1770290778000,27,27,0,0,27,25,597,0.9985
29823599,1770290784000,28,27,0,0,27,25,597,0.9981
29823600,1770290790000,25,28,0,0,28,26,597,0.9981
29823601,1770290796000,31,25,0,0,25,23,597,0.999
