block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29233043,1766729820000,21,32,0,0,32,32,592,0.9999
29233044,1766729826000,26,21,0,0,21,21,593,0.9998
29233045,1766729832000,22,26,0,0,26,26,593,0.9999
29233046,1766729838000,30,22,0,0,22,22,593,0.9995
29233047,1766729844000,20,30,0,0,30,30,593,0.9997
29233048,1766729850000,24,20,0,0,20,20,593,0.9998
29233049,1766729856000,22,24,0,0,24,24,593,1
29233050,1766729862000,30,22,0,0,22,22,590,0.9995
29233051,1766729868000,20,30,0,0,30,30,593,0.9997
29233052,1766729874000,30,20,0,0,20,20,591,0.9999
29233053,1766729880000,23,30,0,0,30,30,593,0.9998
29233054,1766729886000,30,23,0,0,23,23,593,0.9998
29233055,1766729892000,22,30,0,0,30,30,593,0.9996
29233056,1766729898000,29,22,0,0,22,22,593,0.9993
29233057,1766729904000,23,29,0,0,29,29,593,0.9999
29233058,1766729910000,29,23,0,0,23,23,593,0.9997
29233059,1766729916000,22,29,0,0,29,29,593,0.9999
29233060,1766729922000,30,22,0,0,22,22,593,0.9996
29233061,1766729928000,23,30,0,0,30,30,593,0.9996
29233062,1766729934000,31,23,0,0,23,23,593,0.9994
29233063,1766729940000,23,31,0,0,31,31,593,0.9998
29233064,1766729946000,29,23,0,0,23,23,593,0.9998
29233065,1766729952000,24,29,0,0,29,29,593,0.9999
29233066,1766729958000,31,24,0,0,24,24,593,0.9998
29233067,1766729964000,20,31,0,0,31,31,593,0.9993
29233068,1766729970000,31,20,0,0,20,20,593,0.9986
29233069,1766729976000,23,31,0,0,31,31,593,0.9988
29233070,1766729982000,29,23,0,0,23,23,593,0.9999
29233071,1766729988000,23,29,0,0,29,29,593,0.9998
29233072,1766729994000,31,23,0,0,23,23,593,0.9997
29233073,1766730000000,22,31,0,0,31,31,593,0.9998
29233074,1766730006000,31,22,0,0,22,22,593,1
29233075,1766730012000,22,31,0,0,31,31,593,0.9992
29233076,1766730018000,29,22,0,0,22,22,593,0.9997
29233077,1766730024000,20,29,0,0,29,29,593,1
29233078,1766730030000,30,20,0,0,20,20,593,0.9999
29233079,1766730036000,23,30,0,0,30,30,593,0.9999
29233080,1766730042000,32,23,0,0,23,23,593,1
29233081,1766730048000,22,32,0,0,32,32,593,0.9998
29233082,1766730054000,30,22,0,0,22,22,593,0.9998
29233083,1766730060000,23,30,0,0,30,30,593,0.9997
29233084,1766730066000,24,23,0,0,23,23,593,0.999
29233085,1766730072000,22,24,0,0,24,24,593,0.9997
29233086,1766730078000,30,22,0,0,22,22,593,1
29233087,1766730084000,25,30,0,0,30,30,593,0.9998
29233088,1766730090000,30,25,0,0,25,25,593,0.9999
29233089,1766730096000,23,30,0,0,30,30,593,0.9998
29233090,1766730102000,30,23,0,0,23,23,593,0.9999
29233091,1766730108000,24,30,0,0,30,30,593,0.9998
29233092,1766730114000,30,24,0,0,24,24,593,0.9999
29233093,1766730120000,23,30,0,0,30,30,593,0.9995
29233094,1766730126000,30,23,0,0,23,23,592,0.9993
29233095,1766730132000,23,30,0,0,30,30,593,0.9997
29233096,1766730138000,26,23,0,0,23,23,592,0.9999
29233097,1766730144000,21,26,0,0,26,26,593,1
29233098,1766730150000,29,21,0,0,21,21,593,0.9999
29233099,1766730156000,24,29,0,0,29,29,593,0.9998
29233100,1766730162000,31,24,0,0,24,24,593,0.9992
