block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29549843,1768641804000,21,29,0,0,29,29,597,0.9973
29549844,1768641810000,33,21,0,0,21,21,597,0.9977
29549845,1768641816000,22,33,0,0,33,33,597,0.9988
29549846,1768641822000,33,22,0,0,22,22,597,0.9992
29549847,1768641828000,20,33,0,0,33,33,595,0.9983
29549848,1768641834000,34,20,0,0,20,20,597,0.9993
29549849,1768641840000,20,34,0,0,34,34,597,0.9996
29549850,1768641846000,34,20,0,0,20,20,597,0.9993
29549851,1768641852000,20,34,0,0,34,34,597,0.9977
29549852,1768641858000,33,20,0,0,20,20,597,0.9987
29549853,1768641864000,21,33,0,0,33,33,597,0.9991
29549854,1768641870000,33,21,0,0,21,21,596,0.9992
29549855,1768641876000,23,33,0,0,33,33,596,0.9984
29549856,1768641882000,32,23,0,0,23,23,596,0.9999
29549857,1768641888000,21,32,0,0,32,32,596,0.9993
29549858,1768641894000,35,21,0,0,21,21,596,0.9994
29549859,1768641900000,20,35,0,0,35,35,596,0.9996
29549860,1768641906000,35,20,0,0,20,20,597,0.9987
29549861,1768641912000,19,35,0,0,35,35,596,0.9994
29549862,1768641918000,31,19,0,0,19,19,596,0.9995
29549863,1768641924000,20,31,0,0,31,31,596,0.9988
29549864,1768641930000,31,20,0,0,20,20,597,0.9994
29549865,1768641936000,21,31,0,0,31,31,596,0.9999
29549866,1768641942000,33,21,0,0,21,21,596,0.9998
29549867,1768641948000,22,33,0,0,33,33,596,0.9996
29549868,1768641954000,33,22,0,0,22,22,596,0.9995
29549869,1768641960000,19,33,0,0,33,33,596,0.9997
29549870,1768641966000,33,19,0,0,19,19,596,0.9994
29549871,1768641972000,20,33,0,0,33,33,596,0.9982
29549872,1768641978000,32,20,0,0,20,20,596,0.9991
29549873,1768641984000,21,32,0,0,32,32,596,0.9998
29549874,1768641990000,32,21,0,0,21,21,596,0.9991
29549875,1768641996000,20,32,0,0,32,32,596,0.9994
29549876,1768642002000,33,20,0,0,20,20,596,0.9995
29549877,1768642008000,22,33,0,0,33,33,596,0.9998
29549878,1768642014000,32,22,0,0,22,22,596,0.9995
29549879,1768642020000,16,32,0,0,32,32,596,0.9998
29549880,1768642026000,26,16,0,0,16,16,596,0.9988
29549881,1768642032000,19,26,0,0,26,26,596,0.9998
29549882,1768642038000,32,19,0,0,19,19,596,0.9992
29549883,1768642044000,20,32,0,0,32,32,596,0.9995
29549884,1768642050000,32,20,0,0,20,20,596,0.9997
29549885,1768642056000,21,32,0,0,32,32,596,0.9984
29549886,1768642062000,27,21,0,0,21,21,596,0.9982
29549887,1768642068000,21,27,0,0,27,27,596,0.9988
29549888,1768642074000,28,21,0,0,21,21,595,0.999
29549889,1768642080000,21,28,0,0,28,28,596,0.9996
29549890,1768642086000,29,21,0,0,21,21,596,0.9991
29549891,1768642092000,19,29,0,0,29,29,596,0.9998
29549892,1768642098000,31,19,0,0,19,19,596,0.9994
29549893,1768642104000,22,31,0,0,31,31,597,0.9978
29549894,1768642110000,31,22,0,0,22,22,596,0.9991
29549895,1768642116000,24,31,0,0,31,31,596,0.9991
29549896,1768642122000,28,24,0,0,24,24,596,0.9988
29549897,1768642128000,22,28,0,0,28,28,596,0.9995
29549898,1768642134000,29,22,0,0,22,22,596,0.9989
29549899,1768642140000,23,29,0,0,29,29,596,0.9997
29549900,1768642146000,31,23,0,0,23,23,596,0.9976
29549901,1768642152000,21,31,0,0,31,31,595,0.9995
29549902,1768642158000,28,21,0,0,21,21,596,0.9995
29549903,1768642164000,21,28,0,0,28,28,596,0.9993
29549904,1768642170000,27,21,0,0,21,21,595,0.9995
29549905,1768642176000,20,27,0,0,27,27,596,0.9994
29549906,1768642182000,29,20,0,0,20,20,596,0.9995
29549907,1768642188000,23,29,0,0,29,29,596,0.9992
29549908,1768642194000,30,23,0,0,23,23,596,0.9996
29549909,1768642200000,20,30,0,0,30,30,596,0.9997
29549910,1768642206000,26,20,0,0,20,20,596,0.9993
29549911,1768642212000,20,26,0,0,26,26,596,0.9988
29549912,1768642218000,29,20,0,0,20,20,596,0.9994
29549913,1768642224000,23,29,0,0,29,29,596,0.9994
29549914,1768642230000,31,23,0,0,23,23,596,0.9997
29549915,1768642236000,20,31,0,0,31,31,596,0.9997
29549916,1768642242000,28,20,0,0,20,20,596,0.9997
29549917,1768642248000,20,28,0,0,28,28,596,0.9982
29549918,1768642254000,31,20,0,0,20,20,597,0.9987
29549919,1768642260000,22,31,0,0,31,31,596,0.9993
29549920,1768642266000,31,22,0,0,22,22,597,0.999
29549921,1768642272000,23,31,0,0,31,31,596,0.9989
29549922,1768642278000,32,23,0,0,23,23,597,0.9987
29549923,1768642284000,21,32,0,0,32,32,596,0.9996
29549924,1768642290000,31,21,0,0,21,21,596,0.9991
29549925,1768642296000,22,31,0,0,31,31,596,0.9995
29549926,1768642302000,29,22,0,0,22,22,597,0.9989
29549927,1768642308000,22,29,0,0,29,29,596,0.9994
29549928,1768642314000,29,22,0,0,22,22,596,0.9993
29549929,1768642320000,21,29,0,0,29,29,596,0.9995
29549930,1768642326000,30,21,0,0,21,21,595,0.9995
29549931,1768642332000,19,30,0,0,30,30,594,0.9997
29549932,1768642338000,31,19,0,0,19,19,595,0.9999
29549933,1768642344000,21,31,0,0,31,31,595,0.9992
29549934,1768642350000,30,21,0,0,21,21,592,0.9992
29549935,1768642356000,22,30,0,0,30,30,593,0.9992
29549936,1768642362000,32,22,0,0,22,22,594,0.9994
29549937,1768642368000,23,32,0,0,32,32,596,0.998
29549938,1768642374000,32,23,0,0,23,23,596,0.9982
29549939,1768642380000,21,32,0,0,32,32,595,0.9994
29549940,1768642386000,30,21,0,0,21,21,594,0.9994
