block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
28873043,1764552744000,0,28,0,0,28,28,593,0.9998
28873044,1764552750000,31,0,0,0,0,0,593,0
28873045,1764552756000,19,31,0,0,31,31,593,0.9998
28873046,1764552762000,34,19,0,0,19,19,593,0.9996
28873047,1764552768000,24,34,0,0,34,34,593,1
28873048,1764552774000,32,24,0,0,24,24,593,0.9999
28873049,1764552780000,21,32,0,0,32,32,593,0.9992
28873050,1764552786000,33,21,0,0,21,21,593,0.9997
28873051,1764552792000,21,33,0,0,33,33,593,0.9991
28873052,1764552798000,30,21,0,0,21,21,593,0.9996
28873053,1764552804000,21,30,0,0,30,30,593,0.9996
28873054,1764552810000,34,21,0,0,21,21,593,0.9998
28873055,1764552816000,19,34,0,0,34,34,593,0.9999
28873056,1764552822000,34,19,0,0,19,19,593,0.9984
28873057,1764552828000,20,34,0,0,34,34,593,0.9999
28873058,1764552834000,32,20,0,0,20,20,593,0.9992
28873059,1764552840000,21,32,0,0,32,32,593,0.9997
28873060,1764552846000,31,21,0,0,21,21,593,0.9995
28873061,1764552852000,19,31,0,0,31,31,593,0.9995
28873062,1764552858000,32,19,0,0,19,19,593,0.9998
28873063,1764552864000,23,32,0,0,32,32,593,0.9997
28873064,1764552870000,31,23,0,0,23,23,593,0.9998
28873065,1764552876000,23,31,0,0,31,31,593,0.9998
28873066,1764552882000,33,23,0,0,23,23,593,0.9991
28873067,1764552888000,21,33,0,0,33,33,593,0.9997
28873068,1764552894000,31,21,0,0,21,21,593,1
28873069,1764552900000,23,31,0,0,31,31,593,0.9998
28873070,1764552906000,33,23,0,0,23,23,593,0.9999
28873071,1764552912000,20,33,0,0,33,33,593,0.9998
28873072,1764552918000,31,20,0,0,20,20,593,0.9994
28873073,1764552924000,21,31,0,0,31,31,593,0.9993
28873074,1764552930000,31,21,0,0,21,21,593,0.9997
28873075,1764552936000,16,31,0,0,31,31,593,0.9995
28873076,1764552942000,29,16,0,0,16,16,593,0.9996
28873077,1764552948000,22,29,0,0,29,29,593,0.999
28873078,1764552954000,32,22,0,0,22,22,593,0.9989
28873079,1764552960000,20,32,0,0,32,32,593,0.9997
28873080,1764552966000,32,20,0,0,20,20,593,0.999
28873081,1764552972000,22,32,0,0,32,32,593,0.9997
28873082,1764552978000,31,22,0,0,22,22,593,0.9996
28873083,1764552984000,23,31,0,0,31,31,593,0.9998
28873084,1764552990000,29,23,0,0,23,23,593,0.9999
28873085,1764552996000,22,29,0,0,29,29,593,0.9998
28873086,1764553002000,32,22,0,0,22,22,593,0.9999
