block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
28858643,1764465420001,25,25,0,0,25,25,593,0.9997
28858644,1764465426001,26,25,0,0,25,25,593,0.9998
28858645,1764465432001,25,26,0,0,26,26,593,0.9992
28858646,1764465438001,26,25,0,0,25,25,593,0.9992
28858647,1764465444001,25,26,0,0,26,26,593,0.9997
28858648,1764465450001,26,25,0,0,25,25,593,1
28858649,1764465456001,23,26,0,0,26,26,593,0.9999
28858650,1764465462001,28,23,0,0,23,23,592,0.991
28858651,1764465468001,24,28,0,0,28,28,593,0.9932
28858652,1764465474001,24,24,0,0,24,24,593,0.9933
28858653,1764465480001,25,24,0,0,24,24,593,0.9973
28858654,1764465486001,25,25,0,0,25,25,593,0.9971
28858655,1764465492001,24,25,0,0,25,25,593,0.9986
28858656,1764465498001,24,24,0,0,24,24,593,0.9985
28858657,1764465504001,23,24,0,0,24,24,593,0.9994
28858658,1764465510001,26,23,0,0,23,23,593,0.9996
28858659,1764465516001,23,26,0,0,26,26,593,0.9995
28858660,1764465522001,26,23,0,0,23,23,593,0.9999
28858661,1764465528001,20,26,0,0,26,26,593,0.9994
28858662,1764465534001,30,20,0,0,20,20,593,0.9998
28858663,1764465540001,22,30,0,0,30,30,593,0.9994
28858664,1764465546001,25,22,0,0,22,22,593,0.9998
28858665,1764465552001,22,25,0,0,25,25,593,0.998
28858666,1764465558001,28,22,0,0,22,22,593,0.9996
28858667,1764465564001,22,28,0,0,28,28,593,0.9998
28858668,1764465570001,28,22,0,0,22,22,591,1
28858669,1764465576001,22,28,0,0,28,28,593,0.9997
28858670,1764465582001,28,22,0,0,22,22,593,0.9996
28858671,1764465588001,24,28,0,0,28,28,593,0.9995
28858672,1764465594001,28,24,0,0,24,24,593,0.9999
28858673,1764465600001,24,28,0,0,28,28,593,0.9996
28858674,1764465606001,30,24,0,0,24,24,593,0.9996
28858675,1764465612001,22,30,0,0,30,30,592,0.9999
28858676,1764465618001,29,22,0,0,22,22,593,0.9998
28858677,1764465624001,25,29,0,0,29,29,593,0.9998
28858678,1764465630001,27,25,0,0,25,25,593,0.9995
28858679,1764465636001,22,27,0,0,27,27,593,0.9997
28858680,1764465642001,29,22,0,0,22,22,593,0.9995
28858681,1764465648001,24,29,0,0,29,29,593,0.9995
28858682,1764465654001,27,24,0,0,24,24,593,0.9998
28858683,1764465660001,23,27,0,0,27,27,593,0.9998
28858684,1764465666001,29,23,0,0,23,23,593,0.9999
28858685,1764465672001,23,29,0,0,29,29,593,0.9987
28858686,1764465678001,30,23,0,0,23,23,593,0.9993
28858687,1764465684001,22,30,0,0,30,30,593,0.9993
28858688,1764465690001,26,22,0,0,22,22,593,0.9999
28858689,1764465696001,22,26,0,0,26,26,593,0.9999
28858690,1764465702001,28,22,0,0,22,22,593,0.9993
28858691,1764465708001,22,28,0,0,28,28,593,0.9993
28858692,1764465714001,32,22,0,0,22,22,593,0.9992
28858693,1764465720001,22,32,0,0,32,32,593,0.9997
28858694,1764465726001,30,22,0,0,22,22,593,0.999
28858695,1764465732001,21,30,0,0,30,30,593,0.9994
28858696,1764465738001,27,21,0,0,21,21,593,0.9998
28858697,1764465744001,19,27,0,0,27,27,593,0.9993
28858698,1764465750001,32,19,0,0,19,19,593,0.9986
28858699,1764465756001,23,32,0,0,32,32,593,0.9995
28858700,1764465762001,30,23,0,0,23,23,593,0.9998
28858701,1764465768001,23,30,0,0,30,30,593,0.9993
28858702,1764465774001,28,23,0,0,23,23,593,0.9995
28858703,1764465780001,22,28,0,0,28,28,593,0.9992
28858704,1764465786001,31,22,0,0,22,22,593,0.998
28858705,1764465792001,22,31,0,0,31,31,593,0.9995
28858706,1764465798001,30,22,0,0,22,22,593,0.9995
28858707,1764465804001,22,30,0,0,30,30,593,0.9996
28858708,1764465810001,28,22,0,0,22,22,593,0.9996
28858709,1764465816001,21,28,0,0,28,28,593,0.9995
28858710,1764465822001,31,21,0,0,21,21,593,0.9974
28858711,1764465828001,24,31,0,0,31,31,593,0.9987
28858712,1764465834001,28,24,0,0,24,24,593,0.9994
28858713,1764465840001,23,28,0,0,28,28,593,0.9989
28858714,1764465846001,29,23,0,0,23,23,593,0.999
28858715,1764465852001,23,29,0,0,29,29,592,0.999
28858716,1764465858001,29,23,0,0,23,23,593,0.9919
28858717,1764465864001,25,29,0,0,29,29,593,0.9962
28858718,1764465870001,27,25,0,0,25,25,593,0.9976
28858719,1764465876001,28,27,0,0,27,27,593,0.9989
28858720,1764465882001,23,28,0,0,28,28,593,0.9995
28858721,1764465888001,30,23,0,0,23,23,593,0.9993
28858722,1764465894001,21,30,0,0,30,30,593,0.9993
28858723,1764465900001,29,21,0,0,21,21,593,0.9995
28858724,1764465906001,23,29,0,0,29,29,593,0.9993
28858725,1764465912001,31,23,0,0,23,23,593,0.9996
28858726,1764465918001,20,31,0,0,31,31,593,0.9996
28858727,1764465924001,33,20,0,0,20,20,593,0.9995
28858728,1764465930001,21,33,0,0,33,33,593,1
28858729,1764465936001,31,21,0,0,21,21,593,0.9996
28858730,1764465942001,20,31,0,0,31,31,593,0.9995
28858731,1764465948001,30,20,0,0,20,20,592,0.9996
28858732,1764465954001,21,30,0,0,30,30,593,0.9992
28858733,1764465960001,30,21,0,0,21,21,593,0.9991
28858734,1764465966001,21,30,0,0,30,30,593,0.9994
28858735,1764465972001,28,21,0,0,21,21,593,0.9994
28858736,1764465978001,21,28,0,0,28,28,593,0.9998
28858737,1764465984001,27,21,0,0,21,21,593,0.9997
28858738,1764465990001,21,27,0,0,27,27,593,0.9998
28858739,1764465996001,27,21,0,0,21,21,593,0.9985
28858740,1764466002001,23,27,0,0,27,27,593,0.9996
28858741,1764466008001,29,23,0,0,23,23,593,0.9995
28858742,1764466014001,23,29,0,0,29,29,593,0.9999
28858743,1764466020001,28,23,0,0,23,23,593,0.9999
28858744,1764466026001,19,28,0,0,28,28,593,0.9997
28858745,1764466032001,31,19,0,0,19,19,593,0.9996
28858746,1764466038001,21,31,0,0,31,31,593,0.9996
