block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29492243,1768294494000,28,21,0,0,21,21,596,0.9995
29492244,1768294500000,20,28,0,0,28,28,596,0.9995
29492245,1768294506000,25,20,0,0,20,20,596,0.9991
29492246,1768294512000,18,25,0,0,25,25,596,0.9995
29492247,1768294518000,27,18,0,0,18,18,596,0.9998
29492248,1768294524000,20,27,0,0,27,27,596,0.9997
29492249,1768294530000,29,20,0,0,20,20,596,0.9982
29492250,1768294536000,19,29,0,0,29,29,596,0.9995
29492251,1768294542000,26,19,0,0,19,19,596,0.9992
29492252,1768294548000,19,26,0,0,26,26,596,0.9994
29492253,1768294554000,27,19,0,0,19,19,596,0.9989
29492254,1768294560000,19,27,0,0,27,27,596,0.9991
29492255,1768294566000,29,19,0,0,19,19,596,0.9999
29492256,1768294572000,19,29,0,0,29,29,596,0.9995
29492257,1768294578000,28,19,0,0,19,19,596,0.9989
29492258,1768294584000,17,28,0,0,28,28,596,0.9996
29492259,1768294590000,25,17,0,0,17,17,595,0.9995
29492260,1768294596000,17,25,0,0,25,25,596,0.999
29492261,1768294602000,26,17,0,0,17,17,596,0.9994
29492262,1768294608000,19,26,0,0,26,26,596,0.9994
29492263,1768294614000,31,19,0,0,19,19,596,0.9988
29492264,1768294620000,24,31,0,0,31,31,595,0.9995
29492265,1768294626000,28,24,0,0,24,24,595,0.9989
29492266,1768294632000,21,28,0,0,28,28,595,0.9996
29492267,1768294638000,26,21,0,0,21,21,595,0.9997
29492268,1768294644000,23,26,0,0,26,26,596,0.9993
29492269,1768294650000,29,23,0,0,23,23,595,0.9993
29492270,1768294656000,19,29,0,0,29,29,594,0.9988
29492271,1768294662000,29,19,0,0,19,19,595,1
29492272,1768294668000,18,29,0,0,29,29,596,0.999
29492273,1768294674000,30,18,0,0,18,18,596,0.9978
29492274,1768294680000,20,30,0,0,30,30,596,0.9996
29492275,1768294686000,30,20,0,0,20,20,596,0.9982
29492276,1768294692000,19,30,0,0,30,30,596,0.9996
