block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29691547,1769495802000,27,26,0,0,26,26,596,0.9994
29691548,1769495808000,27,27,0,0,27,27,596,0.9998
29691549,1769495814000,29,27,0,0,27,27,596,0.9998
29691550,1769495820000,26,29,0,0,29,29,596,0.9992
29691551,1769495826000,25,26,0,0,26,26,596,0.9994
29691552,1769495832000,25,25,0,0,25,25,596,0.9994
29691553,1769495838000,23,25,0,0,25,25,596,0.9993
29691554,1769495844000,25,23,0,0,23,23,596,0.9997
29691555,1769495850000,27,25,0,0,25,25,596,0.9986
29691556,1769495856000,21,27,0,0,27,27,596,0.9997
29691557,1769495862000,26,21,0,0,21,21,596,0.9996
29691558,1769495868000,24,26,0,0,26,26,596,0.9992
29691559,1769495874000,29,24,0,0,24,24,596,0.9992
29691560,1769495880000,24,29,0,0,29,29,596,0.9994
29691561,1769495886000,24,24,0,0,24,24,596,0.9979
29691562,1769495892000,22,24,0,0,24,24,596,0.999
29691563,1769495898000,24,22,0,0,22,22,596,0.9992
29691564,1769495904000,24,24,0,0,24,24,596,0.9997
29691565,1769495910000,26,24,0,0,24,24,596,0.9994
29691566,1769495916000,25,26,0,0,26,26,596,0.9994
29691567,1769495922000,28,25,0,0,25,25,596,0.999
29691568,1769495928000,25,28,0,0,28,28,596,0.9992
29691569,1769495934000,29,25,0,0,25,25,596,0.9996
29691570,1769495940000,25,29,0,0,29,29,596,0.9992
29691571,1769495946000,25,25,0,0,25,25,596,0.9985
29691572,1769495952000,24,25,0,0,25,25,596,0.9993
29691573,1769495958000,27,24,0,0,24,24,596,0.9997
29691574,1769495964000,25,27,0,0,27,27,596,0.9998
29691575,1769495970000,26,25,0,0,25,25,596,0.9995
29691576,1769495976000,23,26,0,0,26,26,596,0.9994
29691577,1769495982000,24,23,0,0,23,23,596,0.9996
29691578,1769495988000,28,24,0,0,24,24,596,0.9999
29691579,1769495994000,22,28,0,0,28,28,596,0.9996
29691580,1769496000000,28,22,0,0,22,22,596,0.9995
29691581,1769496006000,19,28,0,0,28,28,596,0.9996
29691582,1769496012000,27,19,0,0,19,19,596,0.9996
29691583,1769496018000,20,27,0,0,27,27,596,0.9996
29691584,1769496024000,30,20,0,0,20,20,596,0.9991
29691585,1769496030000,24,30,0,0,30,30,596,0.9994
29691586,1769496036000,31,24,0,0,24,24,596,0.9998
29691587,1769496042000,22,31,0,0,31,31,596,0.9996
29691588,1769496048000,32,22,0,0,22,22,596,0.9998
29691589,1769496054000,22,32,0,0,32,32,596,0.9997
29691590,1769496060000,31,22,0,0,22,22,596,0.9995
29691591,1769496066000,21,31,0,0,31,31,596,0.9997
29691592,1769496072000,30,21,0,0,21,21,596,0.9982
29691593,1769496078000,19,30,0,0,30,30,596,0.9989
29691594,1769496084000,28,19,0,0,19,19,596,0.9997
29691595,1769496090000,22,28,0,0,28,28,595,0.9992
29691596,1769496096000,30,22,0,0,22,22,596,0.9992
29691597,1769496102000,21,30,0,0,30,30,596,0.9998
29691598,1769496108000,33,21,0,0,21,21,596,0.9992
29691599,1769496114000,20,33,0,0,33,33,596,0.9996
29691600,1769496120000,27,20,0,0,20,20,596,0.9998
29691601,1769496126000,19,27,0,0,27,27,596,0.9996
29691602,1769496132000,29,19,0,0,19,19,596,0.9998
29691603,1769496138000,20,29,0,0,29,29,596,0.9999
29691604,1769496144000,31,20,0,0,20,20,596,0.999
29691605,1769496150000,19,31,0,0,31,31,596,0.9982
29691606,1769496156000,25,19,0,0,19,19,596,0.9995
29691607,1769496162000,20,25,0,0,25,25,596,0.9999
29691608,1769496168000,29,20,0,0,20,20,596,0.9996
29691609,1769496174000,21,29,0,0,29,29,596,0.9999
29691610,1769496180000,25,21,0,0,21,21,596,0.9989
29691611,1769496186000,20,25,0,0,25,25,596,0.9995
29691612,1769496192000,28,20,0,0,20,20,596,0.9996
29691613,1769496198000,27,28,0,0,28,28,596,0.9997
29691614,1769496204000,28,27,0,0,27,27,596,0.9982
29691615,1769496210000,25,28,0,0,28,28,596,0.9998
29691616,1769496216000,27,25,0,0,25,25,596,0.9988
29691617,1769496222000,24,27,0,0,27,27,596,0.9993
29691618,1769496228000,26,24,0,0,24,24,596,0.9993
29691619,1769496234000,26,26,0,0,26,26,596,0.9995
29691620,1769496240000,25,26,0,0,26,26,596,0.9985
29691621,1769496246000,29,25,0,0,25,25,596,0.9995
29691622,1769496252000,26,29,0,0,29,29,596,0.9997
29691623,1769496258000,27,26,0,0,26,26,596,0.9991
29691624,1769496264000,26,27,0,0,27,27,596,0.9999
29691625,1769496270000,27,26,0,0,26,26,596,0.999
29691626,1769496276000,26,27,0,0,27,27,596,0.9992
29691627,1769496282000,29,26,0,0,26,26,596,0.9999
29691628,1769496288000,25,29,0,0,29,29,596,0.9994
29691629,1769496294000,24,25,0,0,25,25,596,0.9995
29691630,1769496300000,26,24,0,0,24,24,596,0.9992
29691631,1769496306000,25,26,0,0,26,26,596,0.9993
29691632,1769496312000,26,25,0,0,25,25,596,0.9995
29691633,1769496318000,26,26,0,0,26,26,596,0.9998
29691634,1769496324000,26,26,0,0,26,26,596,0.999
29691635,1769496330000,25,26,0,0,26,26,596,0.9989
29691636,1769496336000,26,25,0,0,25,25,596,0.9994
29691637,1769496342000,30,26,0,0,26,26,596,0.9997
29691638,1769496348000,23,30,0,0,30,30,596,0.9993
29691639,1769496354000,25,23,0,0,23,23,596,0.9996
29691640,1769496360000,22,25,0,0,25,25,596,0.9987
29691641,1769496366000,25,22,0,0,22,22,596,0.9982
29691642,1769496372000,23,25,0,0,25,25,596,0.9997
29691643,1769496378000,28,23,0,0,23,23,596,0.9996
29691644,1769496384000,24,28,0,0,28,28,596,0.9996
29691645,1769496390000,28,24,0,0,24,24,596,0.9997
29691646,1769496396000,24,28,0,0,28,28,596,0.9996
29691647,1769496402000,27,24,0,0,24,24,596,0.9995
29691648,1769496408000,24,27,0,0,27,27,596,0.9998
29691649,1769496414000,24,24,0,0,24,24,596,0.9997
29691650,1769496420000,23,24,0,0,24,24,596,0.9997
29691651,1769496426000,29,23,0,0,23,23,596,0.9991
29691652,1769496432000,23,29,0,0,29,29,596,0.9997
29691653,1769496438000,26,23,0,0,23,23,595,0.9993
29691654,1769496444000,24,26,0,0,26,26,596,0.9994
29691655,1769496450000,26,24,0,0,24,24,596,1
29691656,1769496456000,25,26,0,0,26,26,596,0.9995
29691657,1769496462000,27,25,0,0,25,25,596,0.9997
29691658,1769496468000,24,27,0,0,27,27,596,0.9999
29691659,1769496474000,24,24,0,0,24,24,596,0.9992
29691660,1769496480000,23,24,0,0,24,24,596,0.9998
29691661,1769496486000,28,23,0,0,23,23,596,0.9996
29691662,1769496492000,24,28,0,0,28,28,596,0.9995
29691663,1769496498000,26,24,0,0,24,24,596,0.9979
29691664,1769496504000,25,26,0,0,26,26,596,0.9997
29691665,1769496510000,25,25,0,0,25,25,596,0.9996
29691666,1769496516000,26,25,0,0,25,25,596,0.9991
29691667,1769496522000,27,26,0,0,26,26,596,0.9997
29691668,1769496528000,26,27,0,0,27,27,596,0.9998
29691669,1769496534000,25,26,0,0,26,26,596,0.9997
29691670,1769496540000,25,25,0,0,25,25,596,0.9995
29691671,1769496546000,25,25,0,0,25,25,596,0.9996
29691672,1769496552000,25,25,0,0,25,25,596,0.9982
29691673,1769496558000,27,25,0,0,25,25,596,0.998
29691674,1769496564000,26,27,0,0,27,27,595,0.9992
29691675,1769496570000,28,26,0,0,26,26,596,0.9985
29691676,1769496576000,27,28,0,0,28,28,596,0.9992
29691677,1769496582000,26,27,0,0,27,27,596,0.9995
29691678,1769496588000,27,26,0,0,26,26,596,0.9991
29691679,1769496594000,25,27,0,0,27,27,596,0.9991
29691680,1769496600000,24,25,0,0,25,25,596,0.9997
29691681,1769496606000,25,24,0,0,24,24,596,0.9994
29691682,1769496612000,24,25,0,0,25,25,594,0.9995
29691683,1769496618000,27,24,0,0,24,24,596,0.9991
29691684,1769496624000,26,27,0,0,27,27,595,0.9975
