block_number,timestamp,backed,included,timed_out,disputes,cores_active,distinct_paras,bitfields,avg_avail
29650643,1769249424000,28,26,0,0,26,26,597,0.9981
29650644,1769249430000,27,28,0,0,28,28,597,0.9987
29650645,1769249436000,22,27,0,0,27,27,596,0.9988
29650646,1769249442000,26,22,0,0,22,22,597,0.9985
29650647,1769249448000,26,26,0,0,26,26,597,0.9988
29650648,1769249454000,26,26,0,0,26,26,597,0.9984
29650649,1769249460000,24,26,0,0,26,26,597,0.9988
29650650,1769249466000,27,24,0,0,24,24,597,0.9987
29650651,1769249472000,24,27,0,0,27,27,597,0.9989
29650652,1769249478000,0,24,0,0,24,24,597,0.9985
29650653,1769249484000,35,0,0,0,0,0,597,0
29650654,1769249490000,22,35,0,0,35,35,597,0.999
29650655,1769249496000,30,22,0,0,22,22,597,0.9986
29650656,1769249502000,23,30,0,0,30,30,597,0.9972
29650657,1769249508000,29,23,0,0,23,23,597,0.9988
29650658,1769249514000,24,29,0,0,29,29,597,0.9988
29650659,1769249520000,31,24,0,0,24,24,597,0.9987
29650660,1769249526000,22,31,0,0,31,31,597,0.9985
29650661,1769249532000,28,22,0,0,22,22,597,0.9984
29650662,1769249538000,25,28,0,0,28,28,597,0.9978
29650663,1769249544000,30,25,0,0,25,25,597,0.9956
29650664,1769249550000,24,30,0,0,30,30,597,0.998
29650665,1769249556000,28,24,0,0,24,24,597,0.9979
29650666,1769249562000,24,28,0,0,28,28,597,0.9974
29650667,1769249568000,27,24,0,0,24,24,597,0.998
29650668,1769249574000,26,27,0,0,27,27,596,0.998
29650669,1769249580000,28,26,0,0,26,26,597,0.9974
29650670,1769249586000,23,28,0,0,28,28,597,0.9978
29650671,1769249592000,29,23,0,0,23,23,597,0.9983
29650672,1769249598000,24,29,0,0,29,29,597,0.9982
29650673,1769249604000,26,24,0,0,24,24,597,0.9974
29650674,1769249610000,26,26,0,0,26,26,597,0.9987
29650675,1769249616000,25,26,0,0,26,26,597,0.9982
29650676,1769249622000,25,25,0,0,25,25,597,0.9983
29650677,1769249628000,28,25,0,0,25,25,597,0.9987
29650678,1769249634000,24,28,0,0,28,28,597,0.999
29650679,1769249640000,28,24,0,0,24,24,597,0.9973
29650680,1769249646000,22,28,0,0,28,28,597,0.9986
29650681,1769249652000,26,22,0,0,22,22,597,0.9986
29650682,1769249658000,25,26,0,0,26,26,597,0.9986
29650683,1769249664000,26,25,0,0,25,25,597,0.9989
29650684,1769249670000,24,26,0,0,26,26,597,0.9987
29650685,1769249676000,27,24,0,0,24,24,597,0.9978
29650686,1769249682000,26,27,0,0,27,27,597,0.9987
29650687,1769249688000,27,26,0,0,26,26,597,0.9987
29650688,1769249694000,24,27,0,0,27,27,597,0.9975
29650689,1769249700000,28,24,0,0,24,24,597,0.999
29650690,1769249706000,24,28,0,0,28,28,596,0.9981
29650691,1769249712000,27,24,0,0,24,24,597,0.9988
29650692,1769249718000,26,27,0,0,27,27,597,0.9983
29650693,1769249724000,28,26,0,0,26,26,597,0.9988
29650694,1769249730000,25,28,0,0,28,28,597,0.9983
29650695,1769249736000,27,25,0,0,25,25,597,0.9985
29650696,1769249742000,24,27,0,0,27,27,597,0.9983
29650697,1769249748000,27,24,0,0,24,24,597,0.9985
29650698,1769249754000,26,27,0,0,27,27,597,0.9984
29650699,1769249760000,26,26,0,0,26,26,597,0.9987
29650700,1769249766000,26,26,0,0,26,26,596,0.9844
29650701,1769249772000,27,26,0,0,26,26,597,0.9965
29650702,1769249778000,25,27,0,0,27,27,597,0.9986
29650703,1769249784000,26,25,0,0,25,25,597,0.9977
29650704,1769249790000,25,26,0,0,26,26,597,0.998
29650705,1769249796000,26,25,0,0,25,25,597,0.9987
29650706,1769249802000,24,26,0,0,26,26,596,0.9989
29650707,1769249808000,27,24,0,0,24,24,597,0.9989
29650708,1769249814000,26,27,0,0,27,27,597,0.9989
29650709,1769249820000,26,26,0,0,26,26,597,0.9976
29650710,1769249826000,23,26,0,0,26,26,596,0.9988
29650711,1769249832000,26,23,0,0,23,23,597,0.9988
29650712,1769249838000,26,26,0,0,26,26,597,0.9989
29650713,1769249844000,28,26,0,0,26,26,597,0.9984
29650714,1769249850000,24,28,0,0,28,28,597,0.9989
29650715,1769249856000,27,24,0,0,24,24,597,0.9988
29650716,1769249862000,24,27,0,0,27,27,597,0.9981
29650717,1769249868000,29,24,0,0,24,24,597,0.9988
29650718,1769249874000,25,29,0,0,29,29,597,0.9988
29650719,1769249880000,29,25,0,0,25,25,597,0.999
29650720,1769249886000,24,29,0,0,29,29,597,0.9987
29650721,1769249892000,28,24,0,0,24,24,597,0.9983
29650722,1769249898000,23,28,0,0,28,28,597,0.9989
29650723,1769249904000,27,23,0,0,23,23,597,0.9983
29650724,1769249910000,22,27,0,0,27,27,597,0.9983
29650725,1769249916000,27,22,0,0,22,22,597,0.9985
29650726,1769249922000,23,27,0,0,27,27,597,0.9986
29650727,1769249928000,24,23,0,0,23,23,597,0.9987
29650728,1769249934000,24,24,0,0,24,24,597,0.9987
29650729,1769249940000,24,24,0,0,24,24,597,0.9985
29650730,1769249946000,24,24,0,0,24,24,597,0.9983
29650731,1769249952000,25,24,0,0,24,24,597,0.9983
29650732,1769249958000,22,25,0,0,25,25,597,0.9985
29650733,1769249964000,27,22,0,0,22,22,597,0.999
29650734,1769249970000,25,27,0,0,27,27,597,0.9989
29650735,1769249976000,26,25,0,0,25,25,597,0.999
29650736,1769249982000,24,26,0,0,26,26,597,0.9988
29650737,1769249988000,28,24,0,0,24,24,597,0.9986
29650738,1769249994000,26,28,0,0,28,28,597,0.9985
29650739,1769250000000,26,26,0,0,26,26,597,0.999
29650740,1769250006000,21,26,0,0,26,26,597,0.9989
29650741,1769250012000,25,21,0,0,21,21,597,0.9989
29650742,1769250018000,23,25,0,0,25,25,597,0.999
29650743,1769250024000,29,23,0,0,23,23,597,0.9988
29650744,1769250030000,24,29,0,0,29,29,597,0.9989
29650745,1769250036000,28,24,0,0,24,24,597,0.9989
29650746,1769250042000,25,28,0,0,28,28,597,0.998
29650747,1769250048000,0,25,0,0,25,25,479,0.9989
29650748,1769250054000,35,0,0,0,0,0,597,0
29650749,1769250060000,21,35,0,0,35,35,596,0.9977
29650750,1769250066000,33,21,0,0,21,21,597,0.9988
29650751,1769250072000,20,33,0,0,33,33,597,0.9988
29650752,1769250078000,34,20,0,0,20,20,595,0.9986
29650753,1769250084000,21,34,0,0,34,34,597,0.9983
29650754,1769250090000,32,21,0,0,21,21,597,0.9992
29650755,1769250096000,21,32,0,0,32,32,597,0.9982
29650756,1769250102000,34,21,0,0,21,21,597,0.999
29650757,1769250108000,20,34,0,0,34,34,595,0.9985
29650758,1769250114000,35,20,0,0,20,20,597,0.9991
29650759,1769250120000,20,35,0,0,35,35,597,0.9986
29650760,1769250126000,34,20,0,0,20,20,597,0.9989
29650761,1769250132000,19,34,0,0,34,34,597,0.9988
29650762,1769250138000,34,19,0,0,19,19,597,0.9985
29650763,1769250144000,19,34,0,0,34,34,597,0.9986
29650764,1769250150000,31,19,0,0,19,19,597,0.9986
29650765,1769250156000,17,31,0,0,31,31,597,0.997
29650766,1769250162000,34,17,0,0,17,17,597,0.9972
29650767,1769250168000,18,34,0,0,34,34,597,0.9988
29650768,1769250174000,32,18,0,0,18,18,597,0.9989
29650769,1769250180000,18,32,0,0,32,32,597,0.9982
29650770,1769250186000,31,18,0,0,18,18,594,0.9983
29650771,1769250192000,17,31,0,0,31,31,597,0.9984
29650772,1769250198000,32,17,0,0,17,17,597,0.9977
29650773,1769250204000,18,32,0,0,32,32,597,0.9986
